 0.7608912E+00   single scattering albedo
 0.8709508E+07   scattering cross section
 0.1144646E+08   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1991819763E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1991819763E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1991819954E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1991819954E+02
   0.500     0.1991270828E+02     0.2203941345E-02     0.0000000000E+00     0.0000000000E+00     0.2203941345E-02     0.1991270828E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1991270638E+02    -0.1759529114E-03     0.0000000000E+00     0.0000000000E+00     0.1759529114E-03     0.1991270638E+02
   1.000     0.1989621162E+02     0.8813858032E-02     0.0000000000E+00     0.0000000000E+00     0.8813858032E-02     0.1989621162E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1989621162E+02    -0.7095336914E-03     0.0000000000E+00     0.0000000000E+00     0.7095336914E-03     0.1989621162E+02
   1.500     0.1986874771E+02     0.1981544495E-01     0.0000000000E+00     0.0000000000E+00     0.1981544495E-01     0.1986874771E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1986873817E+02    -0.1594066620E-02     0.0000000000E+00     0.0000000000E+00     0.1594066620E-02     0.1986873817E+02
   2.000     0.1983036804E+02     0.3517246246E-01     0.0000000000E+00     0.0000000000E+00     0.3517246246E-01     0.1983036804E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1983033562E+02    -0.2836227417E-02     0.0000000000E+00     0.0000000000E+00     0.2836227417E-02     0.1983033562E+02
   2.500     0.1978110886E+02     0.5484580994E-01     0.0000000000E+00     0.0000000000E+00     0.5484580994E-01     0.1978110886E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1978103256E+02    -0.4436969757E-02     0.0000000000E+00     0.0000000000E+00     0.4436969757E-02     0.1978103256E+02
   3.000     0.1972104836E+02     0.7879829407E-01     0.0000000000E+00     0.0000000000E+00     0.7879829407E-01     0.1972104836E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1972089005E+02    -0.6400585175E-02     0.0000000000E+00     0.0000000000E+00     0.6400585175E-02     0.1972089005E+02
   3.500     0.1965029526E+02     0.1069507599E+00     0.0000000000E+00     0.0000000000E+00     0.1069507599E+00     0.1965029526E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1965000343E+02    -0.8728027344E-02     0.0000000000E+00     0.0000000000E+00     0.8728027344E-02     0.1965000343E+02
   4.000     0.1956894302E+02     0.1392412186E+00     0.0000000000E+00     0.0000000000E+00     0.1392412186E+00     0.1956894302E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1956844521E+02    -0.1142311096E-01     0.0000000000E+00     0.0000000000E+00     0.1142311096E-01     0.1956844521E+02
   4.500     0.1947709274E+02     0.1755933762E+00     0.0000000000E+00     0.0000000000E+00     0.1755933762E+00     0.1947709274E+02     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1947629738E+02    -0.1449155807E-01     0.0000000000E+00     0.0000000000E+00     0.1449155807E-01     0.1947629738E+02
