length scale factor
1.5582300E-01
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
3.1380499E+00 1.5566718E-01 1.2581076E+02 3.1380499E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
8.9018000E-01 8.9938000E-02 8.0024000E-01
theta     11          12          22          33          34          44
0.000000 4.5733000E+01 -1.9755000E-07 9.9983000E-01 9.9983000E-01 -2.0054000E-07 9.9966000E-01
0.500000 4.5448000E+01 -7.3933000E-05 9.9983000E-01 9.9983000E-01 -6.2240000E-05 9.9966000E-01
1.000000 4.4604000E+01 -2.8265000E-04 9.9983000E-01 9.9983000E-01 -1.2332000E-04 9.9966000E-01
1.500000 4.3238000E+01 -6.0378000E-04 9.9983000E-01 9.9983000E-01 -3.7440000E-05 9.9966000E-01
2.000000 4.1403000E+01 -1.0423000E-03 9.9983000E-01 9.9983000E-01 8.6933000E-05 9.9966000E-01
2.500000 3.9169000E+01 -1.6371000E-03 9.9983000E-01 9.9983000E-01 6.3141000E-05 9.9965000E-01
3.000000 3.6619000E+01 -2.4062000E-03 9.9982000E-01 9.9982000E-01 -7.1335000E-05 9.9965000E-01
3.500000 3.3843000E+01 -3.3049000E-03 9.9982000E-01 9.9982000E-01 -1.6209000E-04 9.9965000E-01
4.000000 3.0932000E+01 -4.2870000E-03 9.9982000E-01 9.9981000E-01 -2.2549000E-04 9.9964000E-01
4.500000 2.7969000E+01 -5.3865000E-03 9.9982000E-01 9.9981000E-01 -3.7828000E-04 9.9963000E-01
5.000000 2.5035000E+01 -6.6603000E-03 9.9981000E-01 9.9980000E-01 -5.7601000E-04 9.9961000E-01
5.500000 2.2194000E+01 -8.0709000E-03 9.9981000E-01 9.9978000E-01 -6.8727000E-04 9.9960000E-01
6.000000 1.9503000E+01 -9.5322000E-03 9.9980000E-01 9.9976000E-01 -7.5610000E-04 9.9957000E-01
6.500000 1.7000000E+01 -1.1066000E-02 9.9979000E-01 9.9974000E-01 -9.2054000E-04 9.9954000E-01
7.000000 1.4714000E+01 -1.2777000E-02 9.9978000E-01 9.9970000E-01 -1.1383000E-03 9.9950000E-01
7.500000 1.2657000E+01 -1.4661000E-02 9.9977000E-01 9.9966000E-01 -1.2714000E-03 9.9944000E-01
8.000000 1.0834000E+01 -1.6616000E-02 9.9975000E-01 9.9962000E-01 -1.3634000E-03 9.9938000E-01
8.500000 9.2384000E+00 -1.8640000E-02 9.9972000E-01 9.9956000E-01 -1.5376000E-03 9.9930000E-01
9.000000 7.8585000E+00 -2.0832000E-02 9.9969000E-01 9.9948000E-01 -1.7252000E-03 9.9919000E-01
9.500000 6.6779000E+00 -2.3174000E-02 9.9965000E-01 9.9939000E-01 -1.8050000E-03 9.9907000E-01
10.000000 5.6769000E+00 -2.5541000E-02 9.9960000E-01 9.9929000E-01 -1.8799000E-03 9.9892000E-01
10.500000 4.8348000E+00 -2.7937000E-02 9.9955000E-01 9.9917000E-01 -2.0956000E-03 9.9875000E-01
11.000000 4.1308000E+00 -3.0487000E-02 9.9948000E-01 9.9904000E-01 -2.3493000E-03 9.9855000E-01
11.500000 3.5449000E+00 -3.3190000E-02 9.9940000E-01 9.9888000E-01 -2.4734000E-03 9.9833000E-01
12.000000 3.0581000E+00 -3.5901000E-02 9.9931000E-01 9.9871000E-01 -2.5169000E-03 9.9807000E-01
12.500000 2.6533000E+00 -3.8557000E-02 9.9921000E-01 9.9851000E-01 -2.6187000E-03 9.9778000E-01
13.000000 2.3159000E+00 -4.1232000E-02 9.9909000E-01 9.9831000E-01 -2.8097000E-03 9.9748000E-01
13.500000 2.0333000E+00 -4.4030000E-02 9.9897000E-01 9.9810000E-01 -3.0507000E-03 9.9716000E-01
14.000000 1.7950000E+00 -4.6952000E-02 9.9884000E-01 9.9785000E-01 -3.2655000E-03 9.9679000E-01
14.500000 1.5923000E+00 -4.9876000E-02 9.9869000E-01 9.9758000E-01 -3.3547000E-03 9.9640000E-01
15.000000 1.4185000E+00 -5.2785000E-02 9.9854000E-01 9.9731000E-01 -3.3280000E-03 9.9599000E-01
15.500000 1.2683000E+00 -5.5957000E-02 9.9838000E-01 9.9702000E-01 -3.3066000E-03 9.9556000E-01
