length scale factor
6.2300000E-06
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.2546452E-04 6.2237700E-06 3.2332778E-03 1.2546452E-04
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.9688000E-06 2.9679000E-06 8.5948000E-10
theta     11          12          22          33          34          44
 0.0000000E+00  1.0758000E-07  0.0000000E+00  9.9983000E-01  9.9983000E-01  0.0000000E+00  9.9966000E-01
 5.0000000E-01  1.0757000E-07 -3.8071000E-05  9.9983000E-01  9.9983000E-01 -2.3827000E-16  9.9966000E-01
 1.0000000E+00  1.0756000E-07 -1.5229000E-04  9.9983000E-01  9.9983000E-01 -9.5310000E-16  9.9966000E-01
 1.5000000E+00  1.0754000E-07 -3.4268000E-04  9.9983000E-01  9.9983000E-01 -2.1446000E-15  9.9966000E-01
 2.0000000E+00  1.0751000E-07 -6.0926000E-04  9.9983000E-01  9.9983000E-01 -3.8130000E-15  9.9966000E-01
 2.5000000E+00  1.0748000E-07 -9.5207000E-04  9.9983000E-01  9.9983000E-01 -5.9585000E-15  9.9966000E-01
 3.0000000E+00  1.0743000E-07 -1.3712000E-03  9.9983000E-01  9.9983000E-01 -8.5814000E-15  9.9966000E-01
 3.5000000E+00  1.0738000E-07 -1.8666000E-03  9.9983000E-01  9.9983000E-01 -1.1682000E-14  9.9966000E-01
 4.0000000E+00  1.0732000E-07 -2.4385000E-03  9.9983000E-01  9.9983000E-01 -1.5261000E-14  9.9966000E-01
 4.5000000E+00  1.0725000E-07 -3.0869000E-03  9.9983000E-01  9.9983000E-01 -1.9319000E-14  9.9966000E-01
 5.0000000E+00  1.0717000E-07 -3.8119000E-03  9.9983000E-01  9.9982000E-01 -2.3856000E-14  9.9965000E-01
 5.5000000E+00  1.0708000E-07 -4.6136000E-03  9.9983000E-01  9.9982000E-01 -2.8874000E-14  9.9965000E-01
 6.0000000E+00  1.0699000E-07 -5.4922000E-03  9.9983000E-01  9.9982000E-01 -3.4372000E-14  9.9965000E-01
 6.5000000E+00  1.0689000E-07 -6.4477000E-03  9.9983000E-01  9.9981000E-01 -4.0352000E-14  9.9964000E-01
 7.0000000E+00  1.0678000E-07 -7.4804000E-03  9.9983000E-01  9.9980000E-01 -4.6815000E-14  9.9963000E-01
 7.5000000E+00  1.0666000E-07 -8.5903000E-03  9.9983000E-01  9.9979000E-01 -5.3761000E-14  9.9962000E-01
 8.0000000E+00  1.0654000E-07 -9.7776000E-03  9.9983000E-01  9.9978000E-01 -6.1192000E-14  9.9961000E-01
 8.5000000E+00  1.0640000E-07 -1.1043000E-02  9.9983000E-01  9.9977000E-01 -6.9109000E-14  9.9960000E-01
 9.0000000E+00  1.0626000E-07 -1.2385000E-02  9.9983000E-01  9.9975000E-01 -7.7512000E-14  9.9958000E-01
 9.5000000E+00  1.0611000E-07 -1.3806000E-02  9.9983000E-01  9.9973000E-01 -8.6404000E-14  9.9957000E-01
 1.0000000E+01  1.0596000E-07 -1.5305000E-02  9.9983000E-01  9.9971000E-01 -9.5785000E-14  9.9954000E-01
 1.0500000E+01  1.0579000E-07 -1.6882000E-02  9.9983000E-01  9.9969000E-01 -1.0566000E-13  9.9952000E-01
 1.1000000E+01  1.0562000E-07 -1.8538000E-02  9.9983000E-01  9.9966000E-01 -1.1602000E-13  9.9949000E-01
 1.1500000E+01  1.0544000E-07 -2.0273000E-02  9.9983000E-01  9.9962000E-01 -1.2688000E-13  9.9945000E-01
 1.2000000E+01  1.0525000E-07 -2.2087000E-02  9.9983000E-01  9.9958000E-01 -1.3823000E-13  9.9942000E-01
 1.2500000E+01  1.0506000E-07 -2.3981000E-02  9.9983000E-01  9.9954000E-01 -1.5008000E-13  9.9937000E-01
 1.3000000E+01  1.0486000E-07 -2.5954000E-02  9.9983000E-01  9.9949000E-01 -1.6243000E-13  9.9932000E-01
 1.3500000E+01  1.0465000E-07 -2.8007000E-02  9.9983000E-01  9.9943000E-01 -1.7528000E-13  9.9927000E-01
 1.4000000E+01  1.0443000E-07 -3.0140000E-02  9.9983000E-01  9.9937000E-01 -1.8863000E-13  9.9920000E-01
 1.4500000E+01  1.0421000E-07 -3.2354000E-02  9.9983000E-01  9.9930000E-01 -2.0248000E-13  9.9913000E-01
 1.5000000E+01  1.0398000E-07 -3.4648000E-02  9.9983000E-01  9.9923000E-01 -2.1684000E-13  9.9906000E-01
 1.5500000E+01  1.0374000E-07 -3.7024000E-02  9.9983000E-01  9.9914000E-01 -2.3171000E-13  9.9897000E-01
 1.6000000E+01  1.0349000E-07 -3.9481000E-02  9.9982000E-01  9.9904000E-01 -2.4709000E-13  9.9888000E-01
 1.6500000E+01  1.0324000E-07 -4.2020000E-02  9.9982000E-01  9.9894000E-01 -2.6298000E-13  9.9877000E-01
 1.7000000E+01  1.0298000E-07 -4.4641000E-02  9.9982000E-01  9.9883000E-01 -2.7938000E-13  9.9866000E-01
 1.7500000E+01  1.0272000E-07 -4.7345000E-02  9.9982000E-01  9.9870000E-01 -2.9630000E-13  9.9853000E-01
 1.8000000E+01  1.0244000E-07 -5.0131000E-02  9.9982000E-01  9.9857000E-01 -3.1374000E-13  9.9840000E-01
 1.8500000E+01  1.0216000E-07 -5.3000000E-02  9.9982000E-01  9.9842000E-01 -3.3170000E-13  9.9825000E-01
 1.9000000E+01  1.0188000E-07 -5.5953000E-02  9.9982000E-01  9.9826000E-01 -3.5018000E-13  9.9809000E-01
 1.9500000E+01  1.0159000E-07 -5.8990000E-02  9.9982000E-01  9.9808000E-01 -3.6918000E-13  9.9791000E-01
 2.0000000E+01  1.0129000E-07 -6.2111000E-02  9.9982000E-01  9.9789000E-01 -3.8872000E-13  9.9772000E-01
 2.0500000E+01  1.0098000E-07 -6.5317000E-02  9.9982000E-01  9.9768000E-01 -4.0878000E-13  9.9752000E-01
 2.1000000E+01  1.0067000E-07 -6.8608000E-02  9.9982000E-01  9.9746000E-01 -4.2938000E-13  9.9730000E-01
 2.1500000E+01  1.0035000E-07 -7.1984000E-02  9.9982000E-01  9.9722000E-01 -4.5051000E-13  9.9706000E-01
 2.2000000E+01  1.0003000E-07 -7.5446000E-02  9.9982000E-01  9.9697000E-01 -4.7217000E-13  9.9680000E-01
 2.2500000E+01  9.9702000E-08 -7.8994000E-02  9.9982000E-01  9.9669000E-01 -4.9438000E-13  9.9652000E-01
 2.3000000E+01  9.9367000E-08 -8.2629000E-02  9.9982000E-01  9.9640000E-01 -5.1713000E-13  9.9623000E-01
 2.3500000E+01  9.9027000E-08 -8.6351000E-02  9.9982000E-01  9.9608000E-01 -5.4042000E-13  9.9591000E-01
 2.4000000E+01  9.8681000E-08 -9.0160000E-02  9.9982000E-01  9.9574000E-01 -5.6426000E-13  9.9557000E-01
 2.4500000E+01  9.8329000E-08 -9.4057000E-02  9.9982000E-01  9.9538000E-01 -5.8865000E-13  9.9521000E-01
 2.5000000E+01  9.7973000E-08 -9.8042000E-02  9.9981000E-01  9.9500000E-01 -6.1359000E-13  9.9483000E-01
 2.5500000E+01  9.7610000E-08 -1.0212000E-01  9.9981000E-01  9.9459000E-01 -6.3908000E-13  9.9442000E-01
 2.6000000E+01  9.7243000E-08 -1.0628000E-01  9.9981000E-01  9.9415000E-01 -6.6513000E-13  9.9398000E-01
 2.6500000E+01  9.6871000E-08 -1.1053000E-01  9.9981000E-01  9.9368000E-01 -6.9175000E-13  9.9352000E-01
 2.7000000E+01  9.6494000E-08 -1.1487000E-01  9.9981000E-01  9.9319000E-01 -7.1892000E-13  9.9302000E-01
 2.7500000E+01  9.6112000E-08 -1.1930000E-01  9.9981000E-01  9.9267000E-01 -7.4666000E-13  9.9250000E-01
 2.8000000E+01  9.5725000E-08 -1.2383000E-01  9.9981000E-01  9.9211000E-01 -7.7496000E-13  9.9195000E-01
 2.8500000E+01  9.5333000E-08 -1.2844000E-01  9.9981000E-01  9.9153000E-01 -8.0383000E-13  9.9136000E-01
 2.9000000E+01  9.4938000E-08 -1.3314000E-01  9.9981000E-01  9.9090000E-01 -8.3328000E-13  9.9074000E-01
 2.9500000E+01  9.4537000E-08 -1.3794000E-01  9.9981000E-01  9.9025000E-01 -8.6329000E-13  9.9008000E-01
 3.0000000E+01  9.4133000E-08 -1.4283000E-01  9.9981000E-01  9.8955000E-01 -8.9389000E-13  9.8939000E-01
 3.0500000E+01  9.3725000E-08 -1.4781000E-01  9.9981000E-01  9.8882000E-01 -9.2506000E-13  9.8865000E-01
 3.1000000E+01  9.3312000E-08 -1.5288000E-01  9.9981000E-01  9.8805000E-01 -9.5681000E-13  9.8788000E-01
 3.1500000E+01  9.2896000E-08 -1.5805000E-01  9.9980000E-01  9.8723000E-01 -9.8914000E-13  9.8707000E-01
 3.2000000E+01  9.2476000E-08 -1.6331000E-01  9.9980000E-01  9.8638000E-01 -1.0221000E-12  9.8621000E-01
 3.2500000E+01  9.2052000E-08 -1.6866000E-01  9.9980000E-01  9.8547000E-01 -1.0556000E-12  9.8531000E-01
 3.3000000E+01  9.1625000E-08 -1.7411000E-01  9.9980000E-01  9.8453000E-01 -1.0897000E-12  9.8436000E-01
 3.3500000E+01  9.1195000E-08 -1.7965000E-01  9.9980000E-01  9.8353000E-01 -1.1243000E-12  9.8336000E-01
 3.4000000E+01  9.0761000E-08 -1.8529000E-01  9.9980000E-01  9.8248000E-01 -1.1596000E-12  9.8232000E-01
 3.4500000E+01  9.0325000E-08 -1.9102000E-01  9.9980000E-01  9.8138000E-01 -1.1955000E-12  9.8122000E-01
 3.5000000E+01  8.9885000E-08 -1.9684000E-01  9.9980000E-01  9.8023000E-01 -1.2319000E-12  9.8006000E-01
 3.5500000E+01  8.9443000E-08 -2.0276000E-01  9.9980000E-01  9.7902000E-01 -1.2690000E-12  9.7886000E-01
 3.6000000E+01  8.8998000E-08 -2.0878000E-01  9.9980000E-01  9.7776000E-01 -1.3066000E-12  9.7759000E-01
 3.6500000E+01  8.8550000E-08 -2.1489000E-01  9.9980000E-01  9.7643000E-01 -1.3448000E-12  9.7626000E-01
 3.7000000E+01  8.8100000E-08 -2.2109000E-01  9.9979000E-01  9.7504000E-01 -1.3837000E-12  9.7488000E-01
 3.7500000E+01  8.7648000E-08 -2.2739000E-01  9.9979000E-01  9.7359000E-01 -1.4231000E-12  9.7343000E-01
 3.8000000E+01  8.7193000E-08 -2.3379000E-01  9.9979000E-01  9.7207000E-01 -1.4631000E-12  9.7191000E-01
 3.8500000E+01  8.6737000E-08 -2.4028000E-01  9.9979000E-01  9.7049000E-01 -1.5038000E-12  9.7032000E-01
 3.9000000E+01  8.6279000E-08 -2.4687000E-01  9.9979000E-01  9.6883000E-01 -1.5450000E-12  9.6867000E-01
 3.9500000E+01  8.5819000E-08 -2.5355000E-01  9.9979000E-01  9.6710000E-01 -1.5868000E-12  9.6694000E-01
 4.0000000E+01  8.5357000E-08 -2.6032000E-01  9.9979000E-01  9.6530000E-01 -1.6292000E-12  9.6514000E-01
 4.0500000E+01  8.4895000E-08 -2.6720000E-01  9.9979000E-01  9.6342000E-01 -1.6722000E-12  9.6326000E-01
 4.1000000E+01  8.4430000E-08 -2.7416000E-01  9.9979000E-01  9.6146000E-01 -1.7158000E-12  9.6130000E-01
 4.1500000E+01  8.3965000E-08 -2.8122000E-01  9.9978000E-01  9.5942000E-01 -1.7600000E-12  9.5926000E-01
 4.2000000E+01  8.3499000E-08 -2.8838000E-01  9.9978000E-01  9.5729000E-01 -1.8048000E-12  9.5713000E-01
 4.2500000E+01  8.3032000E-08 -2.9563000E-01  9.9978000E-01  9.5508000E-01 -1.8502000E-12  9.5491000E-01
 4.3000000E+01  8.2564000E-08 -3.0297000E-01  9.9978000E-01  9.5277000E-01 -1.8961000E-12  9.5261000E-01
 4.3500000E+01  8.2095000E-08 -3.1040000E-01  9.9978000E-01  9.5037000E-01 -1.9426000E-12  9.5021000E-01
 4.4000000E+01  8.1627000E-08 -3.1793000E-01  9.9978000E-01  9.4788000E-01 -1.9897000E-12  9.4772000E-01
 4.4500000E+01  8.1157000E-08 -3.2555000E-01  9.9978000E-01  9.4529000E-01 -2.0374000E-12  9.4513000E-01
 4.5000000E+01  8.0688000E-08 -3.3326000E-01  9.9978000E-01  9.4260000E-01 -2.0857000E-12  9.4244000E-01
 4.5500000E+01  8.0219000E-08 -3.4106000E-01  9.9977000E-01  9.3980000E-01 -2.1345000E-12  9.3964000E-01
 4.6000000E+01  7.9750000E-08 -3.4895000E-01  9.9977000E-01  9.3690000E-01 -2.1839000E-12  9.3674000E-01
 4.6500000E+01  7.9281000E-08 -3.5693000E-01  9.9977000E-01  9.3389000E-01 -2.2338000E-12  9.3373000E-01
 4.7000000E+01  7.8812000E-08 -3.6499000E-01  9.9977000E-01  9.3076000E-01 -2.2843000E-12  9.3061000E-01
 4.7500000E+01  7.8344000E-08 -3.7314000E-01  9.9977000E-01  9.2752000E-01 -2.3353000E-12  9.2737000E-01
 4.8000000E+01  7.7877000E-08 -3.8138000E-01  9.9977000E-01  9.2417000E-01 -2.3868000E-12  9.2401000E-01
 4.8500000E+01  7.7411000E-08 -3.8970000E-01  9.9977000E-01  9.2069000E-01 -2.4389000E-12  9.2053000E-01
 4.9000000E+01  7.6946000E-08 -3.9810000E-01  9.9976000E-01  9.1708000E-01 -2.4915000E-12  9.1693000E-01
 4.9500000E+01  7.6482000E-08 -4.0659000E-01  9.9976000E-01  9.1335000E-01 -2.5446000E-12  9.1320000E-01
 5.0000000E+01  7.6019000E-08 -4.1515000E-01  9.9976000E-01  9.0949000E-01 -2.5982000E-12  9.0934000E-01
