length scale factor
7.2717000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.4644164E+00 7.2644283E-02 5.8711367E+01 1.4644164E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.4816000E-01 1.5701000E-02 1.3245000E-01
theta     11          12          22          33          34          44
0.000000 1.4024000E+01 0.0000000E+00 9.9981000E-01 9.9981000E-01 0.0000000E+00 9.9963000E-01
0.500000 1.4001000E+01 -4.9458000E-05 9.9981000E-01 9.9981000E-01 -5.5077000E-07 9.9963000E-01
1.000000 1.3934000E+01 -1.9782000E-04 9.9981000E-01 9.9981000E-01 -2.2008000E-06 9.9963000E-01
1.500000 1.3823000E+01 -4.4504000E-04 9.9981000E-01 9.9981000E-01 -4.9433000E-06 9.9963000E-01
2.000000 1.3669000E+01 -7.9106000E-04 9.9981000E-01 9.9981000E-01 -8.7668000E-06 9.9963000E-01
2.500000 1.3475000E+01 -1.2358000E-03 9.9981000E-01 9.9981000E-01 -1.3655000E-05 9.9963000E-01
3.000000 1.3241000E+01 -1.7790000E-03 9.9982000E-01 9.9981000E-01 -1.9586000E-05 9.9963000E-01
3.500000 1.2971000E+01 -2.4207000E-03 9.9982000E-01 9.9981000E-01 -2.6532000E-05 9.9963000E-01
4.000000 1.2667000E+01 -3.1605000E-03 9.9982000E-01 9.9981000E-01 -3.4462000E-05 9.9963000E-01
4.500000 1.2332000E+01 -3.9983000E-03 9.9982000E-01 9.9981000E-01 -4.3336000E-05 9.9963000E-01
5.000000 1.1971000E+01 -4.9336000E-03 9.9982000E-01 9.9981000E-01 -5.3106000E-05 9.9963000E-01
5.500000 1.1585000E+01 -5.9662000E-03 9.9982000E-01 9.9981000E-01 -6.3721000E-05 9.9963000E-01
6.000000 1.1179000E+01 -7.0955000E-03 9.9982000E-01 9.9980000E-01 -7.5118000E-05 9.9963000E-01
6.500000 1.0757000E+01 -8.3210000E-03 9.9983000E-01 9.9979000E-01 -8.7227000E-05 9.9962000E-01
7.000000 1.0321000E+01 -9.6423000E-03 9.9983000E-01 9.9978000E-01 -9.9970000E-05 9.9961000E-01
7.500000 9.8759000E+00 -1.1058000E-02 9.9983000E-01 9.9977000E-01 -1.1326000E-04 9.9960000E-01
8.000000 9.4249000E+00 -1.2569000E-02 9.9983000E-01 9.9975000E-01 -1.2699000E-04 9.9959000E-01
8.500000 8.9712000E+00 -1.4173000E-02 9.9983000E-01 9.9974000E-01 -1.4106000E-04 9.9957000E-01
9.000000 8.5179000E+00 -1.5869000E-02 9.9983000E-01 9.9971000E-01 -1.5536000E-04 9.9955000E-01
9.500000 8.0678000E+00 -1.7657000E-02 9.9984000E-01 9.9968000E-01 -1.6974000E-04 9.9952000E-01
10.000000 7.6237000E+00 -1.9535000E-02 9.9984000E-01 9.9965000E-01 -1.8407000E-04 9.9949000E-01
10.500000 7.1879000E+00 -2.1502000E-02 9.9984000E-01 9.9961000E-01 -1.9822000E-04 9.9946000E-01
11.000000 6.7625000E+00 -2.3558000E-02 9.9984000E-01 9.9957000E-01 -2.1200000E-04 9.9941000E-01
11.500000 6.3492000E+00 -2.5700000E-02 9.9984000E-01 9.9952000E-01 -2.2528000E-04 9.9936000E-01
12.000000 5.9496000E+00 -2.7928000E-02 9.9984000E-01 9.9946000E-01 -2.3787000E-04 9.9930000E-01
12.500000 5.5650000E+00 -3.0241000E-02 9.9984000E-01 9.9939000E-01 -2.4960000E-04 9.9924000E-01
13.000000 5.1962000E+00 -3.2637000E-02 9.9984000E-01 9.9932000E-01 -2.6029000E-04 9.9916000E-01
13.500000 4.8441000E+00 -3.5116000E-02 9.9984000E-01 9.9923000E-01 -2.6976000E-04 9.9908000E-01
14.000000 4.5091000E+00 -3.7676000E-02 9.9984000E-01 9.9914000E-01 -2.7784000E-04 9.9898000E-01
14.500000 4.1915000E+00 -4.0317000E-02 9.9984000E-01 9.9903000E-01 -2.8435000E-04 9.9888000E-01
15.000000 3.8914000E+00 -4.3039000E-02 9.9984000E-01 9.9891000E-01 -2.8912000E-04 9.9876000E-01
15.500000 3.6086000E+00 -4.5840000E-02 9.9983000E-01 9.9878000E-01 -2.9198000E-04 9.9862000E-01
16.000000 3.3429000E+00 -4.8721000E-02 9.9983000E-01 9.9864000E-01 -2.9278000E-04 9.9848000E-01
16.500000 3.0941000E+00 -5.1682000E-02 9.9982000E-01 9.9849000E-01 -2.9137000E-04 9.9832000E-01
17.000000 2.8615000E+00 -5.4724000E-02 9.9982000E-01 9.9831000E-01 -2.8762000E-04 9.9814000E-01
17.500000 2.6447000E+00 -5.7847000E-02 9.9981000E-01 9.9813000E-01 -2.8138000E-04 9.9795000E-01
18.000000 2.4431000E+00 -6.1052000E-02 9.9980000E-01 9.9793000E-01 -2.7253000E-04 9.9773000E-01
18.500000 2.2559000E+00 -6.4341000E-02 9.9979000E-01 9.9771000E-01 -2.6097000E-04 9.9750000E-01
19.000000 2.0826000E+00 -6.7713000E-02 9.9977000E-01 9.9747000E-01 -2.4658000E-04 9.9725000E-01
19.500000 1.9223000E+00 -7.1172000E-02 9.9976000E-01 9.9721000E-01 -2.2925000E-04 9.9698000E-01
20.000000 1.7744000E+00 -7.4717000E-02 9.9974000E-01 9.9693000E-01 -2.0887000E-04 9.9669000E-01
20.500000 1.6381000E+00 -7.8351000E-02 9.9972000E-01 9.9663000E-01 -1.8535000E-04 9.9637000E-01
21.000000 1.5128000E+00 -8.2075000E-02 9.9970000E-01 9.9631000E-01 -1.5857000E-04 9.9603000E-01
21.500000 1.3976000E+00 -8.5889000E-02 9.9968000E-01 9.9596000E-01 -1.2841000E-04 9.9566000E-01
22.000000 1.2920000E+00 -8.9795000E-02 9.9965000E-01 9.9559000E-01 -9.4772000E-05 9.9526000E-01
