length scale factor
9.3494000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.8828350E+00 9.3400506E-02 7.5486620E+01 1.8828350E+00
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.5318000E-01 2.0141000E-02 2.3304000E-01
theta     11          12          22          33          34          44
0.000000 2.2087000E+01 -1.5517000E-07 9.9980000E-01 9.9980000E-01 -4.4027000E-09 9.9960000E-01
0.500000 2.2029000E+01 -5.9064000E-05 9.9980000E-01 9.9980000E-01 -1.6571000E-06 9.9960000E-01
1.000000 2.1857000E+01 -2.3603000E-04 9.9980000E-01 9.9980000E-01 -6.4257000E-06 9.9960000E-01
1.500000 2.1573000E+01 -5.3036000E-04 9.9980000E-01 9.9980000E-01 -1.3894000E-05 9.9960000E-01
2.000000 2.1182000E+01 -9.4160000E-04 9.9980000E-01 9.9980000E-01 -2.3849000E-05 9.9961000E-01
2.500000 2.0692000E+01 -1.4694000E-03 9.9980000E-01 9.9980000E-01 -3.6520000E-05 9.9961000E-01
3.000000 2.0112000E+01 -2.1135000E-03 9.9981000E-01 9.9980000E-01 -5.2409000E-05 9.9961000E-01
3.500000 1.9450000E+01 -2.8730000E-03 9.9981000E-01 9.9980000E-01 -7.1843000E-05 9.9961000E-01
4.000000 1.8718000E+01 -3.7465000E-03 9.9981000E-01 9.9980000E-01 -9.4615000E-05 9.9961000E-01
4.500000 1.7928000E+01 -4.7321000E-03 9.9981000E-01 9.9980000E-01 -1.2004000E-04 9.9962000E-01
5.000000 1.7091000E+01 -5.8280000E-03 9.9982000E-01 9.9980000E-01 -1.4741000E-04 9.9962000E-01
5.500000 1.6219000E+01 -7.0327000E-03 9.9982000E-01 9.9979000E-01 -1.7640000E-04 9.9961000E-01
6.000000 1.5324000E+01 -8.3443000E-03 9.9982000E-01 9.9979000E-01 -2.0724000E-04 9.9961000E-01
6.500000 1.4418000E+01 -9.7607000E-03 9.9982000E-01 9.9978000E-01 -2.4033000E-04 9.9960000E-01
7.000000 1.3511000E+01 -1.1279000E-02 9.9983000E-01 9.9977000E-01 -2.7583000E-04 9.9959000E-01
7.500000 1.2612000E+01 -1.2895000E-02 9.9983000E-01 9.9975000E-01 -3.1339000E-04 9.9958000E-01
8.000000 1.1730000E+01 -1.4607000E-02 9.9983000E-01 9.9973000E-01 -3.5240000E-04 9.9956000E-01
8.500000 1.0872000E+01 -1.6410000E-02 9.9983000E-01 9.9970000E-01 -3.9226000E-04 9.9954000E-01
9.000000 1.0045000E+01 -1.8301000E-02 9.9983000E-01 9.9967000E-01 -4.3264000E-04 9.9951000E-01
9.500000 9.2524000E+00 -2.0278000E-02 9.9983000E-01 9.9963000E-01 -4.7339000E-04 9.9947000E-01
10.000000 8.4991000E+00 -2.2337000E-02 9.9983000E-01 9.9959000E-01 -5.1437000E-04 9.9943000E-01
10.500000 7.7872000E+00 -2.4474000E-02 9.9983000E-01 9.9954000E-01 -5.5530000E-04 9.9938000E-01
11.000000 7.1186000E+00 -2.6687000E-02 9.9983000E-01 9.9948000E-01 -5.9587000E-04 9.9932000E-01
11.500000 6.4940000E+00 -2.8974000E-02 9.9983000E-01 9.9941000E-01 -6.3572000E-04 9.9925000E-01
12.000000 5.9133000E+00 -3.1335000E-02 9.9982000E-01 9.9934000E-01 -6.7448000E-04 9.9917000E-01
12.500000 5.3760000E+00 -3.3769000E-02 9.9982000E-01 9.9925000E-01 -7.1168000E-04 9.9907000E-01
13.000000 4.8808000E+00 -3.6275000E-02 9.9981000E-01 9.9915000E-01 -7.4683000E-04 9.9897000E-01
13.500000 4.4263000E+00 -3.8854000E-02 9.9980000E-01 9.9905000E-01 -7.7955000E-04 9.9885000E-01
14.000000 4.0106000E+00 -4.1507000E-02 9.9979000E-01 9.9893000E-01 -8.0967000E-04 9.9872000E-01
14.500000 3.6316000E+00 -4.4237000E-02 9.9978000E-01 9.9879000E-01 -8.3719000E-04 9.9858000E-01
15.000000 3.2871000E+00 -4.7046000E-02 9.9976000E-01 9.9865000E-01 -8.6194000E-04 9.9841000E-01
15.500000 2.9749000E+00 -4.9938000E-02 9.9974000E-01 9.9848000E-01 -8.8344000E-04 9.9823000E-01
16.000000 2.6928000E+00 -5.2915000E-02 9.9972000E-01 9.9831000E-01 -9.0102000E-04 9.9804000E-01
16.500000 2.4385000E+00 -5.5978000E-02 9.9969000E-01 9.9811000E-01 -9.1409000E-04 9.9782000E-01
17.000000 2.2097000E+00 -5.9130000E-02 9.9966000E-01 9.9790000E-01 -9.2243000E-04 9.9758000E-01
17.500000 2.0044000E+00 -6.2371000E-02 9.9963000E-01 9.9767000E-01 -9.2600000E-04 9.9731000E-01
18.000000 1.8205000E+00 -6.5701000E-02 9.9959000E-01 9.9742000E-01 -9.2460000E-04 9.9703000E-01
18.500000 1.6561000E+00 -6.9119000E-02 9.9954000E-01 9.9716000E-01 -9.1767000E-04 9.9672000E-01
19.000000 1.5091000E+00 -7.2621000E-02 9.9949000E-01 9.9687000E-01 -9.0441000E-04 9.9638000E-01
19.500000 1.3780000E+00 -7.6205000E-02 9.9944000E-01 9.9656000E-01 -8.8425000E-04 9.9602000E-01
20.000000 1.2610000E+00 -7.9867000E-02 9.9938000E-01 9.9623000E-01 -8.5711000E-04 9.9564000E-01
20.500000 1.1565000E+00 -8.3603000E-02 9.9932000E-01 9.9587000E-01 -8.2330000E-04 9.9523000E-01
21.000000 1.0631000E+00 -8.7411000E-02 9.9925000E-01 9.9550000E-01 -7.8307000E-04 9.9479000E-01
21.500000 9.7958000E-01 -9.1290000E-02 9.9918000E-01 9.9510000E-01 -7.3635000E-04 9.9433000E-01
