length scale factor
1.7808000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
3.5862818E-01 1.7790192E-02 1.4378096E+01 3.5862818E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
6.4373000E-03 1.8836000E-03 4.5538000E-03
theta     11          12          22          33          34          44
0.000000 1.4244000E+00 0.0000000E+00 9.9981000E-01 9.9981000E-01 0.0000000E+00 9.9962000E-01
0.500000 1.4242000E+00 -3.8707000E-05 9.9981000E-01 9.9981000E-01 9.6969000E-09 9.9962000E-01
1.000000 1.4237000E+00 -1.5483000E-04 9.9981000E-01 9.9981000E-01 3.8798000E-08 9.9962000E-01
1.500000 1.4227000E+00 -3.4839000E-04 9.9981000E-01 9.9981000E-01 8.7335000E-08 9.9962000E-01
2.000000 1.4214000E+00 -6.1942000E-04 9.9981000E-01 9.9981000E-01 1.5536000E-07 9.9962000E-01
2.500000 1.4197000E+00 -9.6796000E-04 9.9981000E-01 9.9981000E-01 2.4295000E-07 9.9962000E-01
3.000000 1.4177000E+00 -1.3941000E-03 9.9981000E-01 9.9981000E-01 3.5020000E-07 9.9962000E-01
3.500000 1.4153000E+00 -1.8978000E-03 9.9981000E-01 9.9981000E-01 4.7722000E-07 9.9962000E-01
4.000000 1.4125000E+00 -2.4792000E-03 9.9981000E-01 9.9981000E-01 6.2415000E-07 9.9962000E-01
4.500000 1.4093000E+00 -3.1384000E-03 9.9981000E-01 9.9980000E-01 7.9116000E-07 9.9961000E-01
5.000000 1.4058000E+00 -3.8755000E-03 9.9981000E-01 9.9980000E-01 9.7842000E-07 9.9961000E-01
5.500000 1.4019000E+00 -4.6905000E-03 9.9981000E-01 9.9980000E-01 1.1861000E-06 9.9961000E-01
6.000000 1.3977000E+00 -5.5837000E-03 9.9981000E-01 9.9979000E-01 1.4145000E-06 9.9960000E-01
6.500000 1.3931000E+00 -6.5552000E-03 9.9981000E-01 9.9979000E-01 1.6639000E-06 9.9960000E-01
7.000000 1.3882000E+00 -7.6050000E-03 9.9981000E-01 9.9978000E-01 1.9344000E-06 9.9959000E-01
7.500000 1.3829000E+00 -8.7334000E-03 9.9981000E-01 9.9977000E-01 2.2264000E-06 9.9958000E-01
