length scale factor
2.6713000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
5.3796218E-01 2.6686287E-02 2.1567952E+01 5.3796218E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.5355000E-02 2.8381000E-03 1.2517000E-02
theta     11          12          22          33          34          44
0.000000 2.6352000E+00 0.0000000E+00 9.9981000E-01 9.9981000E-01 0.0000000E+00 9.9962000E-01
0.500000 2.6345000E+00 -3.9530000E-05 9.9981000E-01 9.9981000E-01 2.1996000E-08 9.9962000E-01
1.000000 2.6325000E+00 -1.5812000E-04 9.9981000E-01 9.9981000E-01 8.8037000E-08 9.9962000E-01
1.500000 2.6293000E+00 -3.5580000E-04 9.9981000E-01 9.9981000E-01 1.9828000E-07 9.9962000E-01
2.000000 2.6247000E+00 -6.3259000E-04 9.9981000E-01 9.9981000E-01 3.5298000E-07 9.9962000E-01
2.500000 2.6188000E+00 -9.8853000E-04 9.9981000E-01 9.9981000E-01 5.5250000E-07 9.9962000E-01
3.000000 2.6116000E+00 -1.4237000E-03 9.9981000E-01 9.9981000E-01 7.9731000E-07 9.9962000E-01
3.500000 2.6032000E+00 -1.9381000E-03 9.9981000E-01 9.9981000E-01 1.0880000E-06 9.9962000E-01
4.000000 2.5935000E+00 -2.5318000E-03 9.9981000E-01 9.9981000E-01 1.4252000E-06 9.9962000E-01
4.500000 2.5826000E+00 -3.2050000E-03 9.9981000E-01 9.9981000E-01 1.8098000E-06 9.9962000E-01
5.000000 2.5704000E+00 -3.9577000E-03 9.9981000E-01 9.9980000E-01 2.2426000E-06 9.9962000E-01
5.500000 2.5571000E+00 -4.7900000E-03 9.9981000E-01 9.9980000E-01 2.7246000E-06 9.9961000E-01
6.000000 2.5425000E+00 -5.7021000E-03 9.9981000E-01 9.9980000E-01 3.2570000E-06 9.9961000E-01
6.500000 2.5268000E+00 -6.6940000E-03 9.9981000E-01 9.9979000E-01 3.8410000E-06 9.9960000E-01
7.000000 2.5100000E+00 -7.7660000E-03 9.9981000E-01 9.9978000E-01 4.4779000E-06 9.9960000E-01
7.500000 2.4921000E+00 -8.9181000E-03 9.9981000E-01 9.9977000E-01 5.1692000E-06 9.9959000E-01
8.000000 2.4731000E+00 -1.0151000E-02 9.9981000E-01 9.9976000E-01 5.9165000E-06 9.9958000E-01
8.500000 2.4530000E+00 -1.1463000E-02 9.9981000E-01 9.9975000E-01 6.7215000E-06 9.9956000E-01
9.000000 2.4320000E+00 -1.2857000E-02 9.9981000E-01 9.9973000E-01 7.5860000E-06 9.9955000E-01
9.500000 2.4100000E+00 -1.4332000E-02 9.9981000E-01 9.9971000E-01 8.5120000E-06 9.9953000E-01
10.000000 2.3870000E+00 -1.5887000E-02 9.9981000E-01 9.9969000E-01 9.5016000E-06 9.9950000E-01
10.500000 2.3631000E+00 -1.7524000E-02 9.9981000E-01 9.9966000E-01 1.0557000E-05 9.9948000E-01
11.000000 2.3384000E+00 -1.9242000E-02 9.9981000E-01 9.9963000E-01 1.1680000E-05 9.9945000E-01
11.500000 2.3129000E+00 -2.1042000E-02 9.9981000E-01 9.9959000E-01 1.2875000E-05 9.9941000E-01
12.000000 2.2865000E+00 -2.2924000E-02 9.9981000E-01 9.9955000E-01 1.4142000E-05 9.9937000E-01
12.500000 2.2594000E+00 -2.4889000E-02 9.9981000E-01 9.9951000E-01 1.5485000E-05 9.9932000E-01
13.000000 2.2316000E+00 -2.6935000E-02 9.9981000E-01 9.9945000E-01 1.6908000E-05 9.9927000E-01
13.500000 2.2031000E+00 -2.9065000E-02 9.9981000E-01 9.9939000E-01 1.8412000E-05 9.9921000E-01
14.000000 2.1740000E+00 -3.1277000E-02 9.9982000E-01 9.9933000E-01 2.0002000E-05 9.9915000E-01
14.500000 2.1443000E+00 -3.3573000E-02 9.9982000E-01 9.9925000E-01 2.1681000E-05 9.9907000E-01
15.000000 2.1141000E+00 -3.5952000E-02 9.9982000E-01 9.9917000E-01 2.3451000E-05 9.9899000E-01
15.500000 2.0834000E+00 -3.8415000E-02 9.9982000E-01 9.9908000E-01 2.5318000E-05 9.9890000E-01
16.000000 2.0522000E+00 -4.0962000E-02 9.9982000E-01 9.9898000E-01 2.7285000E-05 9.9880000E-01
16.500000 2.0205000E+00 -4.3594000E-02 9.9982000E-01 9.9887000E-01 2.9355000E-05 9.9869000E-01
17.000000 1.9886000E+00 -4.6310000E-02 9.9982000E-01 9.9874000E-01 3.1534000E-05 9.9857000E-01
