length scale factor
8.9040000E-03
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
1.7931422E-01 8.8950960E-03 7.1890481E+00 1.7931422E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.5832000E-03 9.3751000E-04 6.4567000E-04
theta     11          12          22          33          34          44
0.000000 6.2509000E-01 0.0000000E+00 9.9982000E-01 9.9982000E-01 0.0000000E+00 9.9963000E-01
0.500000 6.2505000E-01 -3.8214000E-05 9.9982000E-01 9.9982000E-01 7.5002000E-11 9.9963000E-01
1.000000 6.2494000E-01 -1.5286000E-04 9.9982000E-01 9.9982000E-01 3.0020000E-10 9.9963000E-01
1.500000 6.2474000E-01 -3.4396000E-04 9.9982000E-01 9.9982000E-01 6.7616000E-10 9.9963000E-01
2.000000 6.2447000E-01 -6.1153000E-04 9.9982000E-01 9.9982000E-01 1.2039000E-09 9.9963000E-01
2.500000 6.2413000E-01 -9.5563000E-04 9.9982000E-01 9.9981000E-01 1.8846000E-09 9.9963000E-01
3.000000 6.2371000E-01 -1.3763000E-03 9.9982000E-01 9.9981000E-01 2.7202000E-09 9.9963000E-01
3.500000 6.2321000E-01 -1.8736000E-03 9.9982000E-01 9.9981000E-01 3.7126000E-09 9.9963000E-01
4.000000 6.2263000E-01 -2.4476000E-03 9.9981000E-01 9.9981000E-01 4.8645000E-09 9.9963000E-01
4.500000 6.2198000E-01 -3.0984000E-03 9.9981000E-01 9.9981000E-01 6.1786000E-09 9.9963000E-01
5.000000 6.2126000E-01 -3.8262000E-03 9.9981000E-01 9.9981000E-01 7.6583000E-09 9.9962000E-01
5.500000 6.2046000E-01 -4.6309000E-03 9.9981000E-01 9.9980000E-01 9.3071000E-09 9.9962000E-01
6.000000 6.1958000E-01 -5.5128000E-03 9.9981000E-01 9.9980000E-01 1.1129000E-08 9.9961000E-01
6.500000 6.1863000E-01 -6.4719000E-03 9.9981000E-01 9.9979000E-01 1.3129000E-08 9.9961000E-01
7.000000 6.1761000E-01 -7.5084000E-03 9.9981000E-01 9.9979000E-01 1.5311000E-08 9.9960000E-01
7.500000 6.1651000E-01 -8.6225000E-03 9.9981000E-01 9.9978000E-01 1.7681000E-08 9.9959000E-01
8.000000 6.1534000E-01 -9.8143000E-03 9.9981000E-01 9.9977000E-01 2.0244000E-08 9.9958000E-01
8.500000 6.1410000E-01 -1.1084000E-02 9.9981000E-01 9.9975000E-01 2.3006000E-08 9.9957000E-01
9.000000 6.1278000E-01 -1.2432000E-02 9.9981000E-01 9.9974000E-01 2.5974000E-08 9.9955000E-01
9.500000 6.1140000E-01 -1.3858000E-02 9.9981000E-01 9.9972000E-01 2.9154000E-08 9.9953000E-01
10.000000 6.0994000E-01 -1.5363000E-02 9.9981000E-01 9.9969000E-01 3.2553000E-08 9.9951000E-01
10.500000 6.0841000E-01 -1.6946000E-02 9.9981000E-01 9.9967000E-01 3.6179000E-08 9.9948000E-01
11.000000 6.0682000E-01 -1.8608000E-02 9.9981000E-01 9.9964000E-01 4.0041000E-08 9.9945000E-01
11.500000 6.0515000E-01 -2.0350000E-02 9.9981000E-01 9.9960000E-01 4.4145000E-08 9.9942000E-01
12.000000 6.0342000E-01 -2.2171000E-02 9.9981000E-01 9.9957000E-01 4.8502000E-08 9.9938000E-01
12.500000 6.0162000E-01 -2.4071000E-02 9.9981000E-01 9.9952000E-01 5.3119000E-08 9.9934000E-01
13.000000 5.9975000E-01 -2.6052000E-02 9.9981000E-01 9.9947000E-01 5.8007000E-08 9.9929000E-01
13.500000 5.9782000E-01 -2.8113000E-02 9.9981000E-01 9.9941000E-01 6.3175000E-08 9.9923000E-01
14.000000 5.9582000E-01 -3.0254000E-02 9.9981000E-01 9.9935000E-01 6.8634000E-08 9.9917000E-01
14.500000 5.9376000E-01 -3.2476000E-02 9.9981000E-01 9.9928000E-01 7.4395000E-08 9.9910000E-01
15.000000 5.9164000E-01 -3.4780000E-02 9.9981000E-01 9.9920000E-01 8.0467000E-08 9.9902000E-01
15.500000 5.8945000E-01 -3.7164000E-02 9.9981000E-01 9.9912000E-01 8.6864000E-08 9.9893000E-01
16.000000 5.8720000E-01 -3.9631000E-02 9.9981000E-01 9.9902000E-01 9.3597000E-08 9.9884000E-01
16.500000 5.8490000E-01 -4.2180000E-02 9.9981000E-01 9.9892000E-01 1.0068000E-07 9.9873000E-01
17.000000 5.8253000E-01 -4.4811000E-02 9.9981000E-01 9.9880000E-01 1.0812000E-07 9.9862000E-01
17.500000 5.8010000E-01 -4.7525000E-02 9.9981000E-01 9.9868000E-01 1.1593000E-07 9.9849000E-01
18.000000 5.7762000E-01 -5.0322000E-02 9.9981000E-01 9.9854000E-01 1.2414000E-07 9.9835000E-01
18.500000 5.7508000E-01 -5.3202000E-02 9.9980000E-01 9.9839000E-01 1.3274000E-07 9.9820000E-01
19.000000 5.7249000E-01 -5.6167000E-02 9.9980000E-01 9.9823000E-01 1.4176000E-07 9.9804000E-01
19.500000 5.6984000E-01 -5.9215000E-02 9.9980000E-01 9.9805000E-01 1.5121000E-07 9.9786000E-01
20.000000 5.6715000E-01 -6.2349000E-02 9.9980000E-01 9.9786000E-01 1.6110000E-07 9.9767000E-01
20.500000 5.6439000E-01 -6.5567000E-02 9.9980000E-01 9.9765000E-01 1.7146000E-07 9.9747000E-01
21.000000 5.6159000E-01 -6.8870000E-02 9.9980000E-01 9.9743000E-01 1.8229000E-07 9.9724000E-01
21.500000 5.5874000E-01 -7.2260000E-02 9.9980000E-01 9.9719000E-01 1.9362000E-07 9.9700000E-01
22.000000 5.5584000E-01 -7.5735000E-02 9.9980000E-01 9.9693000E-01 2.0545000E-07 9.9674000E-01
22.500000 5.5290000E-01 -7.9297000E-02 9.9980000E-01 9.9665000E-01 2.1781000E-07 9.9647000E-01
23.000000 5.4991000E-01 -8.2946000E-02 9.9980000E-01 9.9635000E-01 2.3072000E-07 9.9617000E-01
23.500000 5.4687000E-01 -8.6683000E-02 9.9980000E-01 9.9603000E-01 2.4418000E-07 9.9585000E-01
24.000000 5.4379000E-01 -9.0507000E-02 9.9980000E-01 9.9569000E-01 2.5823000E-07 9.9551000E-01
24.500000 5.4067000E-01 -9.4419000E-02 9.9980000E-01 9.9533000E-01 2.7287000E-07 9.9514000E-01
25.000000 5.3751000E-01 -9.8420000E-02 9.9980000E-01 9.9494000E-01 2.8814000E-07 9.9476000E-01
25.500000 5.3430000E-01 -1.0251000E-01 9.9979000E-01 9.9453000E-01 3.0404000E-07 9.9434000E-01
26.000000 5.3106000E-01 -1.0669000E-01 9.9979000E-01 9.9409000E-01 3.2059000E-07 9.9390000E-01
26.500000 5.2779000E-01 -1.1096000E-01 9.9979000E-01 9.9362000E-01 3.3782000E-07 9.9343000E-01
27.000000 5.2447000E-01 -1.1532000E-01 9.9979000E-01 9.9312000E-01 3.5575000E-07 9.9294000E-01
27.500000 5.2113000E-01 -1.1977000E-01 9.9979000E-01 9.9259000E-01 3.7440000E-07 9.9241000E-01
28.000000 5.1775000E-01 -1.2431000E-01 9.9979000E-01 9.9203000E-01 3.9379000E-07 9.9185000E-01
28.500000 5.1434000E-01 -1.2894000E-01 9.9979000E-01 9.9144000E-01 4.1394000E-07 9.9126000E-01
29.000000 5.1089000E-01 -1.3366000E-01 9.9979000E-01 9.9081000E-01 4.3487000E-07 9.9063000E-01
29.500000 5.0742000E-01 -1.3848000E-01 9.9979000E-01 9.9015000E-01 4.5660000E-07 9.8997000E-01
