length scale factor
2.2263100E-03
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
4.4834863E-02 2.2240837E-03 2.6374404E-01 4.4834863E-02
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.8664000E-04 2.8143000E-04 5.2090000E-06
theta     11          12          22          33          34          44
 0.0000000E+00  1.1949000E-01  0.0000000E+00  9.9992000E-01  9.9992000E-01  0.0000000E+00  9.9985000E-01
 5.0000000E-01  1.1949000E-01 -3.8073000E-05  9.9992000E-01  9.9992000E-01  1.7932000E-12  9.9985000E-01
 1.0000000E+00  1.1947000E-01 -1.5230000E-04  9.9992000E-01  9.9992000E-01  7.1732000E-12  9.9985000E-01
 1.5000000E+00  1.1945000E-01 -3.4269000E-04  9.9992000E-01  9.9992000E-01  1.6141000E-11  9.9985000E-01
 2.0000000E+00  1.1942000E-01 -6.0928000E-04  9.9992000E-01  9.9992000E-01  2.8697000E-11  9.9985000E-01
 2.5000000E+00  1.1937000E-01 -9.5211000E-04  9.9992000E-01  9.9992000E-01  4.4845000E-11  9.9985000E-01
 3.0000000E+00  1.1932000E-01 -1.3712000E-03  9.9992000E-01  9.9992000E-01  6.4586000E-11  9.9985000E-01
 3.5000000E+00  1.1926000E-01 -1.8667000E-03  9.9992000E-01  9.9992000E-01  8.7924000E-11  9.9985000E-01
 4.0000000E+00  1.1920000E-01 -2.4386000E-03  9.9992000E-01  9.9992000E-01  1.1486000E-10  9.9985000E-01
 4.5000000E+00  1.1912000E-01 -3.0870000E-03  9.9992000E-01  9.9992000E-01  1.4541000E-10  9.9984000E-01
 5.0000000E+00  1.1903000E-01 -3.8120000E-03  9.9992000E-01  9.9992000E-01  1.7956000E-10  9.9984000E-01
 5.5000000E+00  1.1893000E-01 -4.6138000E-03  9.9992000E-01  9.9991000E-01  2.1733000E-10  9.9984000E-01
 6.0000000E+00  1.1883000E-01 -5.4924000E-03  9.9992000E-01  9.9991000E-01  2.5871000E-10  9.9983000E-01
 6.5000000E+00  1.1871000E-01 -6.4480000E-03  9.9992000E-01  9.9990000E-01  3.0373000E-10  9.9983000E-01
 7.0000000E+00  1.1859000E-01 -7.4806000E-03  9.9992000E-01  9.9990000E-01  3.5238000E-10  9.9982000E-01
 7.5000000E+00  1.1846000E-01 -8.5906000E-03  9.9992000E-01  9.9989000E-01  4.0467000E-10  9.9981000E-01
 8.0000000E+00  1.1832000E-01 -9.7780000E-03  9.9992000E-01  9.9988000E-01  4.6062000E-10  9.9980000E-01
 8.5000000E+00  1.1817000E-01 -1.1043000E-02  9.9992000E-01  9.9986000E-01  5.2022000E-10  9.9979000E-01
 9.0000000E+00  1.1801000E-01 -1.2386000E-02  9.9992000E-01  9.9985000E-01  5.8349000E-10  9.9977000E-01
 9.5000000E+00  1.1784000E-01 -1.3807000E-02  9.9992000E-01  9.9983000E-01  6.5043000E-10  9.9975000E-01
 1.0000000E+01  1.1766000E-01 -1.5306000E-02  9.9992000E-01  9.9981000E-01  7.2107000E-10  9.9973000E-01
 1.0500000E+01  1.1748000E-01 -1.6883000E-02  9.9992000E-01  9.9978000E-01  7.9540000E-10  9.9971000E-01
 1.1000000E+01  1.1729000E-01 -1.8539000E-02  9.9992000E-01  9.9975000E-01  8.7345000E-10  9.9968000E-01
 1.1500000E+01  1.1708000E-01 -2.0274000E-02  9.9992000E-01  9.9972000E-01  9.5521000E-10  9.9964000E-01
 1.2000000E+01  1.1687000E-01 -2.2088000E-02  9.9992000E-01  9.9968000E-01  1.0407000E-09  9.9960000E-01
 1.2500000E+01  1.1665000E-01 -2.3982000E-02  9.9992000E-01  9.9963000E-01  1.1300000E-09  9.9956000E-01
 1.3000000E+01  1.1643000E-01 -2.5955000E-02  9.9992000E-01  9.9959000E-01  1.2230000E-09  9.9951000E-01
 1.3500000E+01  1.1619000E-01 -2.8008000E-02  9.9992000E-01  9.9953000E-01  1.3197000E-09  9.9945000E-01
 1.4000000E+01  1.1595000E-01 -3.0141000E-02  9.9992000E-01  9.9947000E-01  1.4203000E-09  9.9939000E-01
 1.4500000E+01  1.1569000E-01 -3.2355000E-02  9.9992000E-01  9.9940000E-01  1.5247000E-09  9.9932000E-01
