length scale factor
1.7808000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
3.5862818E-01 1.7790192E-02 2.1096585E+00 3.5862818E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.4263000E-02 2.5033000E-03 1.1760000E-02
theta     11          12          22          33          34          44
0.000000 2.3329000E-01 -9.9789000E-08 9.9990000E-01 9.9990000E-01 4.7366000E-11 9.9981000E-01
0.500000 2.3328000E-01 -3.7997000E-05 9.9990000E-01 9.9990000E-01 1.8037000E-08 9.9981000E-01
1.000000 2.3323000E-01 -1.5199000E-04 9.9990000E-01 9.9990000E-01 7.2157000E-08 9.9981000E-01
1.500000 2.3315000E-01 -3.4201000E-04 9.9990000E-01 9.9990000E-01 1.6240000E-07 9.9981000E-01
2.000000 2.3303000E-01 -6.0807000E-04 9.9990000E-01 9.9990000E-01 2.8881000E-07 9.9981000E-01
2.500000 2.3288000E-01 -9.5022000E-04 9.9990000E-01 9.9990000E-01 4.5147000E-07 9.9981000E-01
3.000000 2.3270000E-01 -1.3685000E-03 9.9990000E-01 9.9990000E-01 6.5048000E-07 9.9980000E-01
3.500000 2.3248000E-01 -1.8630000E-03 9.9990000E-01 9.9990000E-01 8.8596000E-07 9.9980000E-01
4.000000 2.3224000E-01 -2.4338000E-03 9.9990000E-01 9.9990000E-01 1.1581000E-06 9.9980000E-01
4.500000 2.3196000E-01 -3.0809000E-03 9.9990000E-01 9.9990000E-01 1.4669000E-06 9.9980000E-01
5.000000 2.3164000E-01 -3.8045000E-03 9.9990000E-01 9.9990000E-01 1.8128000E-06 9.9980000E-01
5.500000 2.3130000E-01 -4.6047000E-03 9.9990000E-01 9.9989000E-01 2.1958000E-06 9.9979000E-01
6.000000 2.3092000E-01 -5.4815000E-03 9.9990000E-01 9.9989000E-01 2.6162000E-06 9.9979000E-01
6.500000 2.3051000E-01 -6.4352000E-03 9.9990000E-01 9.9988000E-01 3.0743000E-06 9.9978000E-01
7.000000 2.3007000E-01 -7.4658000E-03 9.9990000E-01 9.9987000E-01 3.5703000E-06 9.9978000E-01
7.500000 2.2960000E-01 -8.5736000E-03 9.9990000E-01 9.9986000E-01 4.1046000E-06 9.9977000E-01
8.000000 2.2910000E-01 -9.7586000E-03 9.9990000E-01 9.9985000E-01 4.6773000E-06 9.9976000E-01
8.500000 2.2856000E-01 -1.1021000E-02 9.9990000E-01 9.9984000E-01 5.2889000E-06 9.9974000E-01
9.000000 2.2800000E-01 -1.2361000E-02 9.9990000E-01 9.9982000E-01 5.9398000E-06 9.9973000E-01
9.500000 2.2740000E-01 -1.3779000E-02 9.9990000E-01 9.9981000E-01 6.6302000E-06 9.9971000E-01
10.000000 2.2678000E-01 -1.5275000E-02 9.9990000E-01 9.9978000E-01 7.3606000E-06 9.9969000E-01
10.500000 2.2612000E-01 -1.6850000E-02 9.9990000E-01 9.9976000E-01 8.1314000E-06 9.9966000E-01
11.000000 2.2544000E-01 -1.8502000E-02 9.9990000E-01 9.9973000E-01 8.9430000E-06 9.9963000E-01
11.500000 2.2472000E-01 -2.0234000E-02 9.9990000E-01 9.9970000E-01 9.7959000E-06 9.9960000E-01
12.000000 2.2398000E-01 -2.2045000E-02 9.9990000E-01 9.9966000E-01 1.0691000E-05 9.9956000E-01
12.500000 2.2321000E-01 -2.3934000E-02 9.9990000E-01 9.9961000E-01 1.1627000E-05 9.9951000E-01
13.000000 2.2241000E-01 -2.5904000E-02 9.9990000E-01 9.9956000E-01 1.2607000E-05 9.9946000E-01
13.500000 2.2158000E-01 -2.7953000E-02 9.9990000E-01 9.9951000E-01 1.3630000E-05 9.9941000E-01
14.000000 2.2072000E-01 -3.0082000E-02 9.9990000E-01 9.9945000E-01 1.4696000E-05 9.9935000E-01
14.500000 2.1984000E-01 -3.2291000E-02 9.9990000E-01 9.9938000E-01 1.5807000E-05 9.9928000E-01
