length scale factor
2.2260000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
4.4828512E-01 2.2237740E-02 2.6370731E+00 4.4828512E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.8574000E-02 2.3353000E-03 1.6239000E-02
theta     11          12          22          33          34          44
0.000000 9.7839000E-01 0.0000000E+00 9.9992000E-01 9.9992000E-01 0.0000000E+00 9.9985000E-01
0.500000 9.7830000E-01 -3.7990000E-05 9.9992000E-01 9.9992000E-01 2.4826000E-08 9.9985000E-01
1.000000 9.7803000E-01 -1.5197000E-04 9.9992000E-01 9.9992000E-01 9.9315000E-08 9.9985000E-01
1.500000 9.7759000E-01 -3.4194000E-04 9.9992000E-01 9.9992000E-01 2.2350000E-07 9.9985000E-01
2.000000 9.7697000E-01 -6.0795000E-04 9.9992000E-01 9.9992000E-01 3.9744000E-07 9.9985000E-01
2.500000 9.7618000E-01 -9.5004000E-04 9.9992000E-01 9.9992000E-01 6.2121000E-07 9.9984000E-01
3.000000 9.7521000E-01 -1.3682000E-03 9.9992000E-01 9.9992000E-01 8.9491000E-07 9.9984000E-01
3.500000 9.7407000E-01 -1.8626000E-03 9.9992000E-01 9.9992000E-01 1.2187000E-06 9.9984000E-01
4.000000 9.7276000E-01 -2.4333000E-03 9.9992000E-01 9.9992000E-01 1.5926000E-06 9.9984000E-01
4.500000 9.7127000E-01 -3.0803000E-03 9.9992000E-01 9.9992000E-01 2.0170000E-06 9.9984000E-01
5.000000 9.6961000E-01 -3.8038000E-03 9.9992000E-01 9.9991000E-01 2.4918000E-06 9.9984000E-01
5.500000 9.6777000E-01 -4.6038000E-03 9.9992000E-01 9.9991000E-01 3.0175000E-06 9.9983000E-01
6.000000 9.6577000E-01 -5.4805000E-03 9.9992000E-01 9.9991000E-01 3.5942000E-06 9.9983000E-01
6.500000 9.6360000E-01 -6.4339000E-03 9.9992000E-01 9.9990000E-01 4.2221000E-06 9.9982000E-01
7.000000 9.6126000E-01 -7.4644000E-03 9.9992000E-01 9.9989000E-01 4.9016000E-06 9.9982000E-01
7.500000 9.5876000E-01 -8.5719000E-03 9.9992000E-01 9.9988000E-01 5.6329000E-06 9.9981000E-01
8.000000 9.5609000E-01 -9.7568000E-03 9.9992000E-01 9.9987000E-01 6.4164000E-06 9.9980000E-01
8.500000 9.5326000E-01 -1.1019000E-02 9.9992000E-01 9.9986000E-01 7.2525000E-06 9.9978000E-01
9.000000 9.5027000E-01 -1.2359000E-02 9.9992000E-01 9.9984000E-01 8.1414000E-06 9.9977000E-01
9.500000 9.4712000E-01 -1.3777000E-02 9.9992000E-01 9.9983000E-01 9.0837000E-06 9.9975000E-01
10.000000 9.4381000E-01 -1.5272000E-02 9.9992000E-01 9.9980000E-01 1.0080000E-05 9.9972000E-01
10.500000 9.4035000E-01 -1.6846000E-02 9.9992000E-01 9.9978000E-01 1.1130000E-05 9.9970000E-01
11.000000 9.3673000E-01 -1.8499000E-02 9.9992000E-01 9.9975000E-01 1.2235000E-05 9.9967000E-01
11.500000 9.3296000E-01 -2.0230000E-02 9.9992000E-01 9.9971000E-01 1.3394000E-05 9.9964000E-01
12.000000 9.2905000E-01 -2.2040000E-02 9.9992000E-01 9.9968000E-01 1.4610000E-05 9.9960000E-01
12.500000 9.2499000E-01 -2.3930000E-02 9.9992000E-01 9.9963000E-01 1.5881000E-05 9.9955000E-01
13.000000 9.2078000E-01 -2.5899000E-02 9.9992000E-01 9.9958000E-01 1.7210000E-05 9.9950000E-01
13.500000 9.1643000E-01 -2.7947000E-02 9.9992000E-01 9.9953000E-01 1.8595000E-05 9.9945000E-01
14.000000 9.1195000E-01 -3.0076000E-02 9.9992000E-01 9.9947000E-01 2.0039000E-05 9.9938000E-01
14.500000 9.0732000E-01 -3.2285000E-02 9.9992000E-01 9.9940000E-01 2.1541000E-05 9.9932000E-01
15.000000 9.0257000E-01 -3.4575000E-02 9.9992000E-01 9.9932000E-01 2.3102000E-05 9.9924000E-01
15.500000 8.9768000E-01 -3.6945000E-02 9.9992000E-01 9.9923000E-01 2.4723000E-05 9.9915000E-01
16.000000 8.9266000E-01 -3.9397000E-02 9.9992000E-01 9.9914000E-01 2.6405000E-05 9.9906000E-01
16.500000 8.8752000E-01 -4.1931000E-02 9.9992000E-01 9.9904000E-01 2.8148000E-05 9.9895000E-01
17.000000 8.8226000E-01 -4.4546000E-02 9.9992000E-01 9.9892000E-01 2.9953000E-05 9.9884000E-01
17.500000 8.7688000E-01 -4.7244000E-02 9.9991000E-01 9.9880000E-01 3.1820000E-05 9.9872000E-01
18.000000 8.7138000E-01 -5.0025000E-02 9.9991000E-01 9.9866000E-01 3.3752000E-05 9.9858000E-01
18.500000 8.6577000E-01 -5.2888000E-02 9.9991000E-01 9.9851000E-01 3.5747000E-05 9.9843000E-01
19.000000 8.6005000E-01 -5.5835000E-02 9.9991000E-01 9.9835000E-01 3.7808000E-05 9.9827000E-01
19.500000 8.5423000E-01 -5.8865000E-02 9.9991000E-01 9.9818000E-01 3.9935000E-05 9.9810000E-01
20.000000 8.4830000E-01 -6.1980000E-02 9.9991000E-01 9.9799000E-01 4.2129000E-05 9.9791000E-01
20.500000 8.4227000E-01 -6.5179000E-02 9.9991000E-01 9.9779000E-01 4.4391000E-05 9.9770000E-01
21.000000 8.3614000E-01 -6.8463000E-02 9.9991000E-01 9.9756000E-01 4.6721000E-05 9.9748000E-01
21.500000 8.2992000E-01 -7.1832000E-02 9.9991000E-01 9.9733000E-01 4.9122000E-05 9.9724000E-01
22.000000 8.2361000E-01 -7.5287000E-02 9.9991000E-01 9.9707000E-01 5.1593000E-05 9.9699000E-01
22.500000 8.1721000E-01 -7.8828000E-02 9.9991000E-01 9.9680000E-01 5.4136000E-05 9.9671000E-01
23.000000 8.1073000E-01 -8.2455000E-02 9.9991000E-01 9.9650000E-01 5.6752000E-05 9.9642000E-01
23.500000 8.0417000E-01 -8.6169000E-02 9.9991000E-01 9.9619000E-01 5.9442000E-05 9.9610000E-01
24.000000 7.9754000E-01 -8.9970000E-02 9.9991000E-01 9.9585000E-01 6.2206000E-05 9.9577000E-01
24.500000 7.9083000E-01 -9.3859000E-02 9.9991000E-01 9.9549000E-01 6.5047000E-05 9.9541000E-01
25.000000 7.8405000E-01 -9.7836000E-02 9.9991000E-01 9.9511000E-01 6.7964000E-05 9.9502000E-01
25.500000 7.7720000E-01 -1.0190000E-01 9.9991000E-01 9.9470000E-01 7.0960000E-05 9.9461000E-01
26.000000 7.7030000E-01 -1.0606000E-01 9.9990000E-01 9.9426000E-01 7.4036000E-05 9.9418000E-01
26.500000 7.6333000E-01 -1.1030000E-01 9.9990000E-01 9.9380000E-01 7.7191000E-05 9.9371000E-01
27.000000 7.5631000E-01 -1.1463000E-01 9.9990000E-01 9.9331000E-01 8.0429000E-05 9.9322000E-01
27.500000 7.4923000E-01 -1.1905000E-01 9.9990000E-01 9.9279000E-01 8.3750000E-05 9.9270000E-01
28.000000 7.4211000E-01 -1.2357000E-01 9.9990000E-01 9.9224000E-01 8.7155000E-05 9.9215000E-01
28.500000 7.3494000E-01 -1.2817000E-01 9.9990000E-01 9.9165000E-01 9.0646000E-05 9.9156000E-01
29.000000 7.2772000E-01 -1.3287000E-01 9.9990000E-01 9.9103000E-01 9.4223000E-05 9.9094000E-01
29.500000 7.2047000E-01 -1.3765000E-01 9.9990000E-01 9.9038000E-01 9.7888000E-05 9.9029000E-01
30.000000 7.1319000E-01 -1.4253000E-01 9.9990000E-01 9.8969000E-01 1.0164000E-04 9.8960000E-01
30.500000 7.0587000E-01 -1.4750000E-01 9.9990000E-01 9.8896000E-01 1.0549000E-04 9.8887000E-01
31.000000 6.9852000E-01 -1.5257000E-01 9.9990000E-01 9.8819000E-01 1.0943000E-04 9.8810000E-01
31.500000 6.9115000E-01 -1.5772000E-01 9.9990000E-01 9.8738000E-01 1.1346000E-04 9.8728000E-01
32.000000 6.8376000E-01 -1.6297000E-01 9.9989000E-01 9.8652000E-01 1.1758000E-04 9.8643000E-01
32.500000 6.7635000E-01 -1.6831000E-01 9.9989000E-01 9.8563000E-01 1.2181000E-04 9.8553000E-01
33.000000 6.6892000E-01 -1.7375000E-01 9.9989000E-01 9.8468000E-01 1.2613000E-04 9.8459000E-01
