length scale factor
2.6713000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
5.3796218E-01 2.6686287E-02 3.1646062E+00 5.3796218E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
2.9623000E-02 2.8221000E-03 2.6801000E-02
theta     11          12          22          33          34          44
0.000000 1.2377000E+00 0.0000000E+00 9.9992000E-01 9.9992000E-01 0.0000000E+00 9.9984000E-01
0.500000 1.2376000E+00 -3.7950000E-05 9.9992000E-01 9.9992000E-01 5.5269000E-08 9.9984000E-01
1.000000 1.2372000E+00 -1.5181000E-04 9.9992000E-01 9.9992000E-01 2.2111000E-07 9.9984000E-01
1.500000 1.2365000E+00 -3.4159000E-04 9.9992000E-01 9.9992000E-01 4.9760000E-07 9.9984000E-01
2.000000 1.2355000E+00 -6.0732000E-04 9.9992000E-01 9.9992000E-01 8.8489000E-07 9.9984000E-01
2.500000 1.2342000E+00 -9.4905000E-04 9.9992000E-01 9.9992000E-01 1.3832000E-06 9.9984000E-01
3.000000 1.2327000E+00 -1.3668000E-03 9.9992000E-01 9.9992000E-01 1.9927000E-06 9.9984000E-01
3.500000 1.2309000E+00 -1.8607000E-03 9.9992000E-01 9.9992000E-01 2.7139000E-06 9.9984000E-01
4.000000 1.2288000E+00 -2.4308000E-03 9.9992000E-01 9.9992000E-01 3.5470000E-06 9.9984000E-01
4.500000 1.2264000E+00 -3.0771000E-03 9.9992000E-01 9.9991000E-01 4.4925000E-06 9.9983000E-01
5.000000 1.2238000E+00 -3.7998000E-03 9.9992000E-01 9.9991000E-01 5.5509000E-06 9.9983000E-01
5.500000 1.2209000E+00 -4.5990000E-03 9.9992000E-01 9.9991000E-01 6.7228000E-06 9.9983000E-01
6.000000 1.2177000E+00 -5.4748000E-03 9.9992000E-01 9.9990000E-01 8.0088000E-06 9.9982000E-01
6.500000 1.2143000E+00 -6.4273000E-03 9.9992000E-01 9.9990000E-01 9.4094000E-06 9.9982000E-01
7.000000 1.2106000E+00 -7.4567000E-03 9.9992000E-01 9.9989000E-01 1.0926000E-05 9.9981000E-01
7.500000 1.2067000E+00 -8.5631000E-03 9.9992000E-01 9.9988000E-01 1.2558000E-05 9.9980000E-01
8.000000 1.2024000E+00 -9.7467000E-03 9.9992000E-01 9.9987000E-01 1.4308000E-05 9.9979000E-01
8.500000 1.1980000E+00 -1.1008000E-02 9.9992000E-01 9.9986000E-01 1.6175000E-05 9.9977000E-01
9.000000 1.1933000E+00 -1.2346000E-02 9.9992000E-01 9.9984000E-01 1.8162000E-05 9.9976000E-01
9.500000 1.1883000E+00 -1.3763000E-02 9.9992000E-01 9.9982000E-01 2.0268000E-05 9.9974000E-01
10.000000 1.1831000E+00 -1.5257000E-02 9.9992000E-01 9.9980000E-01 2.2496000E-05 9.9972000E-01
10.500000 1.1777000E+00 -1.6829000E-02 9.9992000E-01 9.9977000E-01 2.4846000E-05 9.9969000E-01
11.000000 1.1720000E+00 -1.8480000E-02 9.9992000E-01 9.9974000E-01 2.7320000E-05 9.9966000E-01
11.500000 1.1661000E+00 -2.0210000E-02 9.9992000E-01 9.9971000E-01 2.9918000E-05 9.9963000E-01
12.000000 1.1599000E+00 -2.2018000E-02 9.9991000E-01 9.9967000E-01 3.2642000E-05 9.9959000E-01
12.500000 1.1536000E+00 -2.3905000E-02 9.9991000E-01 9.9963000E-01 3.5494000E-05 9.9954000E-01
13.000000 1.1470000E+00 -2.5872000E-02 9.9991000E-01 9.9958000E-01 3.8475000E-05 9.9950000E-01
13.500000 1.1402000E+00 -2.7919000E-02 9.9991000E-01 9.9952000E-01 4.1586000E-05 9.9944000E-01
14.000000 1.1332000E+00 -3.0046000E-02 9.9991000E-01 9.9946000E-01 4.4830000E-05 9.9938000E-01
14.500000 1.1260000E+00 -3.2253000E-02 9.9991000E-01 9.9939000E-01 4.8207000E-05 9.9931000E-01
15.000000 1.1186000E+00 -3.4540000E-02 9.9991000E-01 9.9932000E-01 5.1720000E-05 9.9923000E-01
15.500000 1.1111000E+00 -3.6908000E-02 9.9991000E-01 9.9923000E-01 5.5370000E-05 9.9914000E-01
16.000000 1.1033000E+00 -3.9358000E-02 9.9991000E-01 9.9914000E-01 5.9159000E-05 9.9905000E-01
16.500000 1.0953000E+00 -4.1889000E-02 9.9991000E-01 9.9903000E-01 6.3089000E-05 9.9895000E-01
17.000000 1.0872000E+00 -4.4502000E-02 9.9991000E-01 9.9892000E-01 6.7162000E-05 9.9883000E-01
17.500000 1.0789000E+00 -4.7198000E-02 9.9991000E-01 9.9879000E-01 7.1379000E-05 9.9871000E-01
18.000000 1.0704000E+00 -4.9975000E-02 9.9991000E-01 9.9866000E-01 7.5744000E-05 9.9857000E-01
18.500000 1.0618000E+00 -5.2836000E-02 9.9991000E-01 9.9851000E-01 8.0259000E-05 9.9842000E-01
19.000000 1.0530000E+00 -5.5780000E-02 9.9991000E-01 9.9835000E-01 8.4924000E-05 9.9826000E-01
19.500000 1.0441000E+00 -5.8808000E-02 9.9991000E-01 9.9818000E-01 8.9744000E-05 9.9809000E-01
20.000000 1.0350000E+00 -6.1920000E-02 9.9991000E-01 9.9799000E-01 9.4719000E-05 9.9790000E-01
20.500000 1.0258000E+00 -6.5116000E-02 9.9991000E-01 9.9778000E-01 9.9853000E-05 9.9769000E-01
21.000000 1.0164000E+00 -6.8397000E-02 9.9990000E-01 9.9756000E-01 1.0515000E-04 9.9747000E-01
21.500000 1.0070000E+00 -7.1763000E-02 9.9990000E-01 9.9733000E-01 1.1061000E-04 9.9723000E-01
22.000000 9.9740000E-01 -7.5215000E-02 9.9990000E-01 9.9707000E-01 1.1623000E-04 9.9698000E-01
22.500000 9.8771000E-01 -7.8752000E-02 9.9990000E-01 9.9680000E-01 1.2203000E-04 9.9670000E-01
23.000000 9.7791000E-01 -8.2376000E-02 9.9990000E-01 9.9650000E-01 1.2799000E-04 9.9641000E-01
23.500000 9.6801000E-01 -8.6087000E-02 9.9990000E-01 9.9619000E-01 1.3413000E-04 9.9609000E-01
24.000000 9.5802000E-01 -8.9885000E-02 9.9990000E-01 9.9585000E-01 1.4045000E-04 9.9576000E-01
24.500000 9.4794000E-01 -9.3771000E-02 9.9990000E-01 9.9549000E-01 1.4695000E-04 9.9540000E-01
25.000000 9.3778000E-01 -9.7744000E-02 9.9990000E-01 9.9511000E-01 1.5363000E-04 9.9501000E-01
25.500000 9.2754000E-01 -1.0181000E-01 9.9990000E-01 9.9470000E-01 1.6050000E-04 9.9460000E-01
26.000000 9.1723000E-01 -1.0596000E-01 9.9990000E-01 9.9427000E-01 1.6755000E-04 9.9417000E-01
26.500000 9.0686000E-01 -1.1020000E-01 9.9989000E-01 9.9380000E-01 1.7480000E-04 9.9371000E-01
27.000000 8.9643000E-01 -1.1453000E-01 9.9989000E-01 9.9331000E-01 1.8225000E-04 9.9321000E-01
27.500000 8.8595000E-01 -1.1894000E-01 9.9989000E-01 9.9279000E-01 1.8989000E-04 9.9269000E-01
28.000000 8.7542000E-01 -1.2345000E-01 9.9989000E-01 9.9224000E-01 1.9774000E-04 9.9214000E-01
28.500000 8.6485000E-01 -1.2805000E-01 9.9989000E-01 9.9166000E-01 2.0579000E-04 9.9156000E-01
29.000000 8.5425000E-01 -1.3275000E-01 9.9989000E-01 9.9104000E-01 2.1406000E-04 9.9094000E-01
29.500000 8.4361000E-01 -1.3753000E-01 9.9989000E-01 9.9038000E-01 2.2253000E-04 9.9028000E-01
30.000000 8.3296000E-01 -1.4240000E-01 9.9989000E-01 9.8969000E-01 2.3123000E-04 9.8959000E-01
30.500000 8.2229000E-01 -1.4737000E-01 9.9989000E-01 9.8897000E-01 2.4014000E-04 9.8886000E-01
31.000000 8.1160000E-01 -1.5243000E-01 9.9988000E-01 9.8820000E-01 2.4928000E-04 9.8809000E-01
31.500000 8.0091000E-01 -1.5758000E-01 9.9988000E-01 9.8739000E-01 2.5864000E-04 9.8728000E-01
32.000000 7.9021000E-01 -1.6283000E-01 9.9988000E-01 9.8653000E-01 2.6824000E-04 9.8643000E-01
32.500000 7.7952000E-01 -1.6816000E-01 9.9988000E-01 9.8564000E-01 2.7807000E-04 9.8553000E-01
33.000000 7.6883000E-01 -1.7360000E-01 9.9988000E-01 9.8469000E-01 2.8814000E-04 9.8459000E-01
33.500000 7.5816000E-01 -1.7912000E-01 9.9988000E-01 9.8370000E-01 2.9846000E-04 9.8359000E-01
34.000000 7.4751000E-01 -1.8474000E-01 9.9988000E-01 9.8266000E-01 3.0902000E-04 9.8255000E-01
34.500000 7.3688000E-01 -1.9046000E-01 9.9987000E-01 9.8157000E-01 3.1984000E-04 9.8146000E-01
35.000000 7.2628000E-01 -1.9627000E-01 9.9987000E-01 9.8042000E-01 3.3091000E-04 9.8031000E-01
35.500000 7.1571000E-01 -2.0217000E-01 9.9987000E-01 9.7922000E-01 3.4224000E-04 9.7911000E-01
36.000000 7.0517000E-01 -2.0817000E-01 9.9987000E-01 9.7796000E-01 3.5383000E-04 9.7785000E-01
36.500000 6.9468000E-01 -2.1426000E-01 9.9987000E-01 9.7664000E-01 3.6569000E-04 9.7653000E-01
37.000000 6.8423000E-01 -2.2045000E-01 9.9987000E-01 9.7526000E-01 3.7782000E-04 9.7514000E-01
37.500000 6.7383000E-01 -2.2674000E-01 9.9987000E-01 9.7382000E-01 3.9023000E-04 9.7370000E-01
38.000000 6.6349000E-01 -2.3312000E-01 9.9986000E-01 9.7231000E-01 4.0291000E-04 9.7219000E-01
38.500000 6.5320000E-01 -2.3959000E-01 9.9986000E-01 9.7073000E-01 4.1589000E-04 9.7061000E-01
