 0.7183293E-02   single scattering albedo
 0.2661724E-02   scattering cross section
 0.3705437E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.1661291193E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1661291193E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1661291193E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.1661291193E-07
   0.500     0.1661227422E-07    -0.6306066780E-12     0.0000000000E+00     0.0000000000E+00    -0.6306066780E-12     0.1661227422E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1661227422E-07     0.2775557562E-16     0.0000000000E+00     0.0000000000E+00    -0.2775557562E-16     0.1661227422E-07
   1.000     0.1661037885E-07    -0.2525979426E-11     0.0000000000E+00     0.0000000000E+00    -0.2525979426E-11     0.1661037885E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1661037707E-07     0.8326672685E-16     0.0000000000E+00     0.0000000000E+00    -0.8326672685E-16     0.1661037707E-07
   1.500     0.1660721338E-07    -0.5687894600E-11     0.0000000000E+00     0.0000000000E+00    -0.5687894600E-11     0.1660721338E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1660721161E-07     0.3053113318E-15     0.0000000000E+00     0.0000000000E+00    -0.3053113318E-15     0.1660721161E-07
   2.000     0.1660278315E-07    -0.1010569406E-10     0.0000000000E+00     0.0000000000E+00    -0.1010569406E-10     0.1660278315E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1660277960E-07     0.5551115123E-15     0.0000000000E+00     0.0000000000E+00    -0.5551115123E-15     0.1660277960E-07
   2.500     0.1659709525E-07    -0.1578293052E-10     0.0000000000E+00     0.0000000000E+00    -0.1578293052E-10     0.1659709525E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1659708637E-07     0.7771561172E-15     0.0000000000E+00     0.0000000000E+00    -0.7771561172E-15     0.1659708637E-07
   3.000     0.1659014082E-07    -0.2272315669E-10     0.0000000000E+00     0.0000000000E+00    -0.2272315669E-10     0.1659014082E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1659012483E-07     0.1137978600E-14     0.0000000000E+00     0.0000000000E+00    -0.1137978600E-14     0.1659012483E-07
   3.500     0.1658192872E-07    -0.3091660261E-10     0.0000000000E+00     0.0000000000E+00    -0.3091660261E-10     0.1658192872E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1658189852E-07     0.1484923295E-14     0.0000000000E+00     0.0000000000E+00    -0.1484923295E-14     0.1658189852E-07
   4.000     0.1657245718E-07    -0.4036415646E-10     0.0000000000E+00     0.0000000000E+00    -0.4036415646E-10     0.1657245718E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1657240745E-07     0.1970645869E-14     0.0000000000E+00     0.0000000000E+00    -0.1970645869E-14     0.1657240745E-07
   4.500     0.1656173509E-07    -0.5106404188E-10     0.0000000000E+00     0.0000000000E+00    -0.5106404188E-10     0.1656173509E-07     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.1656165516E-07     0.2484124018E-14     0.0000000000E+00     0.0000000000E+00    -0.2484124018E-14     0.1656165516E-07
