 0.3048262E-02   single scattering albedo
 0.4732629E-03   scattering cross section
 0.1552567E+00   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2950134137E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2950134137E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2950133915E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2950133915E-08
   0.500     0.2950021560E-08    -0.1126876370E-12     0.0000000000E+00     0.0000000000E+00    -0.1126876370E-12     0.2950021560E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2950021338E-08     0.3469446952E-17     0.0000000000E+00     0.0000000000E+00    -0.3469446952E-17     0.2950021338E-08
   1.000     0.2949684941E-08    -0.4494182804E-12     0.0000000000E+00     0.0000000000E+00    -0.4494182804E-12     0.2949684941E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2949684719E-08     0.1734723476E-16     0.0000000000E+00     0.0000000000E+00    -0.1734723476E-16     0.2949684719E-08
   1.500     0.2949123612E-08    -0.1010191930E-11     0.0000000000E+00     0.0000000000E+00    -0.1010191930E-11     0.2949123612E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2949123390E-08     0.2775557562E-16     0.0000000000E+00     0.0000000000E+00    -0.2775557562E-16     0.2949123390E-08
   2.000     0.2948337574E-08    -0.1795341653E-11     0.0000000000E+00     0.0000000000E+00    -0.1795341653E-11     0.2948337574E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2948336908E-08     0.5204170428E-16     0.0000000000E+00     0.0000000000E+00    -0.5204170428E-16     0.2948336908E-08
   2.500     0.2947327271E-08    -0.2804756427E-11     0.0000000000E+00     0.0000000000E+00    -0.2804756427E-11     0.2947327271E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2947325717E-08     0.7979727989E-16     0.0000000000E+00     0.0000000000E+00    -0.7979727989E-16     0.2947325717E-08
   3.000     0.2946093369E-08    -0.4037881141E-11     0.0000000000E+00     0.0000000000E+00    -0.4037881141E-11     0.2946093369E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2946090705E-08     0.1144917494E-15     0.0000000000E+00     0.0000000000E+00    -0.1144917494E-15     0.2946090705E-08
   3.500     0.2944636979E-08    -0.5493716593E-11     0.0000000000E+00     0.0000000000E+00    -0.5493716593E-11     0.2944636979E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2944631650E-08     0.1526556659E-15     0.0000000000E+00     0.0000000000E+00    -0.1526556659E-15     0.2944631650E-08
   4.000     0.2942956323E-08    -0.7172928917E-11     0.0000000000E+00     0.0000000000E+00    -0.7172928917E-11     0.2942956323E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2942947663E-08     0.2012279232E-15     0.0000000000E+00     0.0000000000E+00    -0.2012279232E-15     0.2942947663E-08
   4.500     0.2941054067E-08    -0.9074629936E-11     0.0000000000E+00     0.0000000000E+00    -0.9074629936E-11     0.2941054067E-08     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2941040078E-08     0.2636779683E-15     0.0000000000E+00     0.0000000000E+00    -0.2636779683E-15     0.2941040078E-08
