 0.1416331E-04   single scattering albedo
 0.1011534E-07   scattering cross section
 0.7141931E-03   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.6254127397E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6254127397E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6254128075E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.6254128075E-13
   0.500     0.6253892938E-13    -0.2385244779E-17     0.0000000000E+00     0.0000000000E+00    -0.2385244779E-17     0.6253892938E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6253893616E-13     0.5293955920E-22     0.0000000000E+00     0.0000000000E+00    -0.5293955920E-22     0.6253893616E-13
   1.000     0.6253184819E-13    -0.9564696040E-17     0.0000000000E+00     0.0000000000E+00    -0.9564696040E-17     0.6253184819E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6253185497E-13     0.5293955920E-21     0.0000000000E+00     0.0000000000E+00    -0.5293955920E-21     0.6253185497E-13
   1.500     0.6252007104E-13    -0.2152480126E-16     0.0000000000E+00     0.0000000000E+00    -0.2152480126E-16     0.6252007104E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6252007104E-13     0.1111730743E-20     0.0000000000E+00     0.0000000000E+00    -0.1111730743E-20     0.6252007104E-13
   2.000     0.6250360472E-13    -0.3824184350E-16     0.0000000000E+00     0.0000000000E+00    -0.3824184350E-16     0.6250360472E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6250359117E-13     0.2011703250E-20     0.0000000000E+00     0.0000000000E+00    -0.2011703250E-20     0.6250359117E-13
   2.500     0.6248242212E-13    -0.5974631597E-16     0.0000000000E+00     0.0000000000E+00    -0.5974631597E-16     0.6248242212E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6248239502E-13     0.3123433993E-20     0.0000000000E+00     0.0000000000E+00    -0.3123433993E-20     0.6248239502E-13
   3.000     0.6245654357E-13    -0.8602466612E-16     0.0000000000E+00     0.0000000000E+00    -0.8602466612E-16     0.6245654357E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6245648936E-13     0.4499862532E-20     0.0000000000E+00     0.0000000000E+00    -0.4499862532E-20     0.6245648936E-13
   3.500     0.6242597585E-13    -0.1170430127E-15     0.0000000000E+00     0.0000000000E+00    -0.1170430127E-15     0.6242597585E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6242586743E-13     0.6035109749E-20     0.0000000000E+00     0.0000000000E+00    -0.6035109749E-20     0.6242586743E-13
   4.000     0.6239075283E-13    -0.1528115199E-15     0.0000000000E+00     0.0000000000E+00    -0.1528115199E-15     0.6239075283E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6239056987E-13     0.7887994321E-20     0.0000000000E+00     0.0000000000E+00    -0.7887994321E-20     0.6239056987E-13
   4.500     0.6235084741E-13    -0.1933267999E-15     0.0000000000E+00     0.0000000000E+00    -0.1933267999E-15     0.6235084741E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6235054926E-13     0.1005851625E-19     0.0000000000E+00     0.0000000000E+00    -0.1005851625E-19     0.6235054926E-13
   5.000     0.6230630026E-13    -0.2385583593E-15     0.0000000000E+00     0.0000000000E+00    -0.2385583593E-15     0.6230630026E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6230584625E-13     0.1228197774E-19     0.0000000000E+00     0.0000000000E+00    -0.1228197774E-19     0.6230584625E-13
   5.500     0.6225709781E-13    -0.2884994218E-15     0.0000000000E+00     0.0000000000E+00    -0.2884994218E-15     0.6225709781E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6225643373E-13     0.1482307658E-19     0.0000000000E+00     0.0000000000E+00    -0.1482307658E-19     0.6225643373E-13
   6.000     0.6220328072E-13    -0.3431432113E-15     0.0000000000E+00     0.0000000000E+00    -0.3431432113E-15     0.6220328072E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6220233204E-13     0.1768181277E-19     0.0000000000E+00     0.0000000000E+00    -0.1768181277E-19     0.6220233204E-13
   6.500     0.6214484222E-13    -0.4024592346E-15     0.0000000000E+00     0.0000000000E+00    -0.4024592346E-15     0.6214484222E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6214354118E-13     0.2064642809E-19     0.0000000000E+00     0.0000000000E+00    -0.2064642809E-19     0.6214354118E-13
   7.000     0.6208182297E-13    -0.4664407153E-15     0.0000000000E+00     0.0000000000E+00    -0.4664407153E-15     0.6208182297E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6208007470E-13     0.2382280164E-19     0.0000000000E+00     0.0000000000E+00    -0.2382280164E-19     0.6208007470E-13
   7.500     0.6201423652E-13    -0.5350707128E-15     0.0000000000E+00     0.0000000000E+00    -0.5350707128E-15     0.6201423652E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6201192581E-13     0.2731681255E-19     0.0000000000E+00     0.0000000000E+00    -0.2731681255E-19     0.6201192581E-13
   8.000     0.6194208286E-13    -0.6083187339E-15     0.0000000000E+00     0.0000000000E+00    -0.6083187339E-15     0.6194208286E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6193909453E-13     0.3096964213E-19     0.0000000000E+00     0.0000000000E+00    -0.3096964213E-19     0.6193909453E-13
   8.500     0.6186540267E-13    -0.6861542855E-15     0.0000000000E+00     0.0000000000E+00    -0.6861542855E-15     0.6186540267E-13     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.6186160118E-13     0.3488716952E-19     0.0000000000E+00     0.0000000000E+00    -0.3488716952E-19     0.6186160118E-13
