 0.9061562E-03   single scattering albedo
 0.4151572E-04   scattering cross section
 0.4581519E-01   extinction cross section
 Non-normalized scattering matrix:
 theta(degrees)     F11                  F12                  F13                  F14                  F21                  F22                  F23                  F24                  F31                  F32                  F33                  F34                  F41                  F42                  F43                  F44
   0.000     0.2583660508E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2583660508E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2583660785E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2583660785E-09
   0.500     0.2583562808E-09    -0.9825473768E-14     0.0000000000E+00     0.0000000000E+00    -0.9825473768E-14     0.2583562808E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2583563086E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00    -0.0000000000E+00     0.2583563086E-09
   1.000     0.2583268599E-09    -0.3937128401E-13     0.0000000000E+00     0.0000000000E+00    -0.3937128401E-13     0.2583268599E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2583268877E-09     0.1301042607E-17     0.0000000000E+00     0.0000000000E+00    -0.1301042607E-17     0.2583268877E-09
   1.500     0.2582778991E-09    -0.8852640843E-13     0.0000000000E+00     0.0000000000E+00    -0.8852640843E-13     0.2582778991E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2582778713E-09     0.2168404345E-17     0.0000000000E+00     0.0000000000E+00    -0.2168404345E-17     0.2582778713E-09
   2.000     0.2582092318E-09    -0.1573463582E-12     0.0000000000E+00     0.0000000000E+00    -0.1573463582E-12     0.2582092318E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2582092040E-09     0.2385244779E-17     0.0000000000E+00     0.0000000000E+00    -0.2385244779E-17     0.2582092040E-09
   2.500     0.2581211633E-09    -0.2458311332E-12     0.0000000000E+00     0.0000000000E+00    -0.2458311332E-12     0.2581211633E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2581210523E-09     0.4770489559E-17     0.0000000000E+00     0.0000000000E+00    -0.4770489559E-17     0.2581210523E-09
   3.000     0.2580134162E-09    -0.3539113447E-12     0.0000000000E+00     0.0000000000E+00    -0.3539113447E-12     0.2580134162E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2580131664E-09     0.6938893904E-17     0.0000000000E+00     0.0000000000E+00    -0.6938893904E-17     0.2580131664E-09
   3.500     0.2578861569E-09    -0.4815731147E-12     0.0000000000E+00     0.0000000000E+00    -0.4815731147E-12     0.2578861569E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2578857405E-09     0.9107298249E-17     0.0000000000E+00     0.0000000000E+00    -0.9107298249E-17     0.2578857405E-09
   4.000     0.2577395519E-09    -0.6287331766E-12     0.0000000000E+00     0.0000000000E+00    -0.6287331766E-12     0.2577395519E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2577388025E-09     0.1192622390E-16     0.0000000000E+00     0.0000000000E+00    -0.1192622390E-16     0.2577388025E-09
   4.500     0.2575734070E-09    -0.7953915304E-12     0.0000000000E+00     0.0000000000E+00    -0.7953915304E-12     0.2575734070E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2575721858E-09     0.1496198998E-16     0.0000000000E+00     0.0000000000E+00    -0.1496198998E-16     0.2575721858E-09
   5.000     0.2573879998E-09    -0.9814926649E-12     0.0000000000E+00     0.0000000000E+00    -0.9814926649E-12     0.2573879998E-09     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.0000000000E+00     0.2573861402E-09     0.1886511780E-16     0.0000000000E+00     0.0000000000E+00    -0.1886511780E-16     0.2573861402E-09
