length scale factor
1.7808000E-02
volume cluster radius, area mean sphere radius, circumscribing radius, cross section radius
3.5862818E-01 1.7790192E-02 1.2111294E+00 3.5862818E-01
total extinction, absorption, scattering efficiencies (unpolarized incidence)
1.4871000E-02 1.9149000E-03 1.2956000E-02
theta     11          12          22          33          34          44
0.000000 5.1242000E-01 0.0000000E+00 9.9996000E-01 9.9996000E-01 0.0000000E+00 9.9992000E-01
0.500000 5.1239000E-01 -3.7855000E-05 9.9996000E-01 9.9996000E-01 -1.4504000E-10 9.9992000E-01
1.000000 5.1232000E-01 -1.5143000E-04 9.9996000E-01 9.9996000E-01 -5.8029000E-10 9.9992000E-01
1.500000 5.1219000E-01 -3.4073000E-04 9.9996000E-01 9.9996000E-01 -1.3062000E-09 9.9992000E-01
2.000000 5.1201000E-01 -6.0579000E-04 9.9996000E-01 9.9996000E-01 -2.3234000E-09 9.9992000E-01
2.500000 5.1177000E-01 -9.4666000E-04 9.9996000E-01 9.9996000E-01 -3.6329000E-09 9.9992000E-01
3.000000 5.1149000E-01 -1.3634000E-03 9.9996000E-01 9.9996000E-01 -5.2360000E-09 9.9992000E-01
3.500000 5.1115000E-01 -1.8560000E-03 9.9996000E-01 9.9996000E-01 -7.1343000E-09 9.9992000E-01
4.000000 5.1077000E-01 -2.4247000E-03 9.9996000E-01 9.9996000E-01 -9.3294000E-09 9.9992000E-01
4.500000 5.1033000E-01 -3.0694000E-03 9.9996000E-01 9.9996000E-01 -1.1824000E-08 9.9992000E-01
5.000000 5.0984000E-01 -3.7902000E-03 9.9996000E-01 9.9995000E-01 -1.4619000E-08 9.9991000E-01
5.500000 5.0930000E-01 -4.5874000E-03 9.9996000E-01 9.9995000E-01 -1.7719000E-08 9.9991000E-01
6.000000 5.0871000E-01 -5.4610000E-03 9.9996000E-01 9.9995000E-01 -2.1126000E-08 9.9991000E-01
6.500000 5.0807000E-01 -6.4111000E-03 9.9996000E-01 9.9994000E-01 -2.4843000E-08 9.9990000E-01
7.000000 5.0738000E-01 -7.4379000E-03 9.9996000E-01 9.9993000E-01 -2.8874000E-08 9.9989000E-01
7.500000 5.0664000E-01 -8.5415000E-03 9.9996000E-01 9.9992000E-01 -3.3223000E-08 9.9988000E-01
8.000000 5.0586000E-01 -9.7221000E-03 9.9996000E-01 9.9991000E-01 -3.7893000E-08 9.9987000E-01
8.500000 5.0502000E-01 -1.0980000E-02 9.9996000E-01 9.9990000E-01 -4.2890000E-08 9.9986000E-01
9.000000 5.0413000E-01 -1.2315000E-02 9.9996000E-01 9.9988000E-01 -4.8217000E-08 9.9984000E-01
9.500000 5.0319000E-01 -1.3728000E-02 9.9996000E-01 9.9987000E-01 -5.3881000E-08 9.9983000E-01
10.000000 5.0221000E-01 -1.5218000E-02 9.9996000E-01 9.9984000E-01 -5.9886000E-08 9.9980000E-01
10.500000 5.0118000E-01 -1.6786000E-02 9.9996000E-01 9.9982000E-01 -6.6237000E-08 9.9978000E-01
11.000000 5.0010000E-01 -1.8433000E-02 9.9996000E-01 9.9979000E-01 -7.2941000E-08 9.9975000E-01
11.500000 4.9897000E-01 -2.0158000E-02 9.9996000E-01 9.9976000E-01 -8.0004000E-08 9.9972000E-01
12.000000 4.9780000E-01 -2.1962000E-02 9.9996000E-01 9.9972000E-01 -8.7432000E-08 9.9968000E-01
12.500000 4.9658000E-01 -2.3844000E-02 9.9996000E-01 9.9968000E-01 -9.5233000E-08 9.9964000E-01
13.000000 4.9531000E-01 -2.5806000E-02 9.9996000E-01 9.9963000E-01 -1.0341000E-07 9.9959000E-01
13.500000 4.9400000E-01 -2.7848000E-02 9.9996000E-01 9.9957000E-01 -1.1198000E-07 9.9953000E-01
14.000000 4.9265000E-01 -2.9969000E-02 9.9996000E-01 9.9951000E-01 -1.2094000E-07 9.9947000E-01
14.500000 4.9125000E-01 -3.2170000E-02 9.9996000E-01 9.9944000E-01 -1.3030000E-07 9.9940000E-01
15.000000 4.8981000E-01 -3.4451000E-02 9.9996000E-01 9.9937000E-01 -1.4008000E-07 9.9933000E-01
15.500000 4.8832000E-01 -3.6813000E-02 9.9996000E-01 9.9928000E-01 -1.5027000E-07 9.9924000E-01
16.000000 4.8679000E-01 -3.9257000E-02 9.9996000E-01 9.9919000E-01 -1.6090000E-07 9.9915000E-01
16.500000 4.8522000E-01 -4.1781000E-02 9.9996000E-01 9.9909000E-01 -1.7196000E-07 9.9905000E-01
17.000000 4.8361000E-01 -4.4387000E-02 9.9996000E-01 9.9897000E-01 -1.8346000E-07 9.9893000E-01
17.500000 4.8195000E-01 -4.7075000E-02 9.9996000E-01 9.9885000E-01 -1.9543000E-07 9.9881000E-01
18.000000 4.8026000E-01 -4.9846000E-02 9.9996000E-01 9.9872000E-01 -2.0787000E-07 9.9867000E-01
18.500000 4.7852000E-01 -5.2699000E-02 9.9996000E-01 9.9857000E-01 -2.2078000E-07 9.9853000E-01
19.000000 4.7675000E-01 -5.5635000E-02 9.9996000E-01 9.9841000E-01 -2.3418000E-07 9.9837000E-01
